"rgn_id","habitat","year","area_km2"
49,"Macrocystis",2020,0.449111046222701
49,"Bosques y matorrales",2020,50.63
49,"Marismas y humedales",2020,10.47
49,"Playas y dunas",2020,7.03
50,"Macrocystis",2020,0.00252475919796205
50,"Bosques y matorrales",2020,18.03
50,"Marismas y humedales",2020,3.14
50,"Playas y dunas",2020,2.14
51,"Macrocystis",2020,0.00467376025892804
51,"Bosques y matorrales",2020,13.1
51,"Marismas y humedales",2020,5.12
51,"Playas y dunas",2020,1.8
52,"Macrocystis",2020,0.000390352833982072
52,"Bosques y matorrales",2020,1.78
52,"Marismas y humedales",2020,0.88
52,"Playas y dunas",2020,2.03
53,"Macrocystis",2020,0.150650580988002
53,"Bosques y matorrales",2020,74.86
53,"Marismas y humedales",2020,0.73
53,"Playas y dunas",2020,0.84
54,"Macrocystis",2020,0.248825712215974
54,"Bosques y matorrales",2020,35.56
54,"Marismas y humedales",2020,64.67
54,"Playas y dunas",2020,11.33
55,"Macrocystis",2020,0.0959491699895897
55,"Bosques y matorrales",2020,14.38
55,"Marismas y humedales",2020,0.52
55,"Playas y dunas",2020,0.29
56,"Macrocystis",2020,0.076029950239974
56,"Bosques y matorrales",2020,49.43
56,"Marismas y humedales",2020,0.9
56,"Playas y dunas",2020,1.1
57,"Macrocystis",2020,1.17377131952657
57,"Bosques y matorrales",2020,121.31
57,"Marismas y humedales",2020,4.6
57,"Playas y dunas",2020,2.2
58,"Macrocystis",2020,0.0147817535974107
58,"Bosques y matorrales",2020,0
58,"Marismas y humedales",2020,0
58,"Playas y dunas",2020,218.05
59,"Macrocystis",2020,120.63019692048
59,"Bosques y matorrales",2020,6245.01
59,"Marismas y humedales",2020,1679.5
59,"Playas y dunas",2020,73.88
60,"Macrocystis",2020,0.0121311148731104
60,"Bosques y matorrales",2020,11.53
60,"Marismas y humedales",2020,11.09
60,"Playas y dunas",2020,1.6
61,"Macrocystis",2020,0.127105661347042
61,"Bosques y matorrales",2020,14.63
61,"Marismas y humedales",2020,68.17
61,"Playas y dunas",2020,115.7
62,"Macrocystis",2020,0.0138921223220596
62,"Bosques y matorrales",2020,7.65
62,"Marismas y humedales",2020,15
62,"Playas y dunas",2020,115.7
63,"Macrocystis",2020,0.0110614776141381
63,"Bosques y matorrales",2020,5.27
63,"Marismas y humedales",2020,1.96
63,"Playas y dunas",2020,1.76
64,"Macrocystis",2020,0.066504140587213
64,"Bosques y matorrales",2020,38.42
64,"Marismas y humedales",2020,9.96
64,"Playas y dunas",2020,0
65,"Macrocystis",2020,0.18377211640389
65,"Bosques y matorrales",2020,3.3
65,"Marismas y humedales",2020,0.13
65,"Playas y dunas",2020,0.06
66,"Macrocystis",2020,0.0346478467952765
66,"Bosques y matorrales",2020,48
66,"Marismas y humedales",2020,10.71
66,"Playas y dunas",2020,3.47
67,"Macrocystis",2020,3.15159878618602
67,"Bosques y matorrales",2020,72.11
67,"Marismas y humedales",2020,12.3
67,"Playas y dunas",2020,3.61
68,"Macrocystis",2020,1.5049491244857
68,"Bosques y matorrales",2020,22.5
68,"Marismas y humedales",2020,31.6
68,"Playas y dunas",2020,23.1
69,"Macrocystis",2020,0.0136543293935776
69,"Bosques y matorrales",2020,8.45
69,"Marismas y humedales",2020,11.02
69,"Playas y dunas",2020,1.85
70,"Macrocystis",2020,0.436038062647302
70,"Bosques y matorrales",2020,98.53
70,"Marismas y humedales",2020,0.77
70,"Playas y dunas",2020,0.88
71,"Macrocystis",2020,0.00659871238020821
71,"Bosques y matorrales",2020,34.92
71,"Marismas y humedales",2020,0.02
71,"Playas y dunas",2020,6.21
72,"Macrocystis",2020,82.2552685759955
72,"Bosques y matorrales",2020,1527.12
72,"Marismas y humedales",2020,907.75
72,"Playas y dunas",2020,48.54
73,"Macrocystis",2020,0.268505530067892
73,"Bosques y matorrales",2020,57.86
73,"Marismas y humedales",2020,0.62
73,"Playas y dunas",2020,0.09
74,"Macrocystis",2020,0.121882478304486
74,"Bosques y matorrales",2020,51.33
74,"Marismas y humedales",2020,0.08
74,"Playas y dunas",2020,0.12
75,"Macrocystis",2020,5.10297655670369
75,"Bosques y matorrales",2020,161.96
75,"Marismas y humedales",2020,0.82
75,"Playas y dunas",2020,0.87
76,"Macrocystis",2020,7.14223388852066
76,"Bosques y matorrales",2020,543.53
76,"Marismas y humedales",2020,6.39
76,"Playas y dunas",2020,2.12
77,"Macrocystis",2020,0.620346028571709
77,"Bosques y matorrales",2020,154.5
77,"Marismas y humedales",2020,1.27
77,"Playas y dunas",2020,0.49
78,"Macrocystis",2020,1.95493968980528
78,"Bosques y matorrales",2020,94.48
78,"Marismas y humedales",2020,0.2
78,"Playas y dunas",2020,0.22
79,"Macrocystis",2020,0.00351286692105415
79,"Bosques y matorrales",2020,5.95
79,"Marismas y humedales",2020,9.77
79,"Playas y dunas",2020,10.37
80,"Macrocystis",2020,0.0562326732879003
80,"Bosques y matorrales",2020,34.44
80,"Marismas y humedales",2020,0.14
80,"Playas y dunas",2020,0.23
81,"Macrocystis",2020,6.06412119436418
81,"Bosques y matorrales",2020,844.47
81,"Marismas y humedales",2020,184.32
81,"Playas y dunas",2020,4.03
82,"Macrocystis",2020,0.00341574749203015
82,"Bosques y matorrales",2020,20.39
82,"Marismas y humedales",2020,0.91
82,"Playas y dunas",2020,0.64
83,"Macrocystis",2020,0.000869944029720428
83,"Bosques y matorrales",2020,20.39
83,"Marismas y humedales",2020,0.91
83,"Playas y dunas",2020,0.64
84,"Macrocystis",2020,1.99700291483887
84,"Bosques y matorrales",2020,
84,"Marismas y humedales",2020,
84,"Playas y dunas",2020,
85,"Macrocystis",2020,0.181744132151618
85,"Bosques y matorrales",2020,84.86
85,"Marismas y humedales",2020,0.02
85,"Playas y dunas",2020,0.55
86,"Macrocystis",2020,0.000400403156686286
86,"Bosques y matorrales",2020,0.39
86,"Marismas y humedales",2020,0.73
86,"Playas y dunas",2020,0.98
87,"Macrocystis",2020,0.00086438053248977
87,"Bosques y matorrales",2020,30.63
87,"Marismas y humedales",2020,17.56
87,"Playas y dunas",2020,17.9
88,"Macrocystis",2020,0.0588332733606888
88,"Bosques y matorrales",2020,18.32
88,"Marismas y humedales",2020,0.71
88,"Playas y dunas",2020,1.61
89,"Macrocystis",2020,0.0748852788368476
89,"Bosques y matorrales",2020,10.735
89,"Marismas y humedales",2020,4.73
89,"Playas y dunas",2020,363.03
90,"Macrocystis",2020,0.00263878152227585
90,"Bosques y matorrales",2020,30.24
90,"Marismas y humedales",2020,2.03
90,"Playas y dunas",2020,0.78
91,"Macrocystis",2020,10.0432542254051
91,"Bosques y matorrales",2020,519.78
91,"Marismas y humedales",2020,122.49
91,"Playas y dunas",2020,1.95
92,"Macrocystis",2020,0.146593522596541
92,"Bosques y matorrales",2020,53.35
92,"Marismas y humedales",2020,9.4
92,"Playas y dunas",2020,2.9
93,"Macrocystis",2020,0.338606771886738
93,"Bosques y matorrales",2020,0.02
93,"Marismas y humedales",2020,0.62
93,"Playas y dunas",2020,267.62
94,"Macrocystis",2020,0.0136082813027093
94,"Bosques y matorrales",2020,20.13
94,"Marismas y humedales",2020,0.6
94,"Playas y dunas",2020,0.22
95,"Macrocystis",2020,0.10375851151193
95,"Bosques y matorrales",2020,56.35
95,"Marismas y humedales",2020,1.76
95,"Playas y dunas",2020,0.86
96,"Macrocystis",2020,0.0803127888860545
96,"Bosques y matorrales",2020,6.03
96,"Marismas y humedales",2020,1.23
96,"Playas y dunas",2020,0.03
97,"Macrocystis",2020,13.8839301425259
97,"Bosques y matorrales",2020,4938.4
97,"Marismas y humedales",2020,1103.43
97,"Playas y dunas",2020,42.78
98,"Macrocystis",2020,0.0012172824866719
98,"Bosques y matorrales",2020,1.5
98,"Marismas y humedales",2020,0.19
98,"Playas y dunas",2020,0.49
99,"Macrocystis",2020,0.136712898533849
99,"Bosques y matorrales",2020,51.84
99,"Marismas y humedales",2020,0.3
99,"Playas y dunas",2020,0.38
100,"Macrocystis",2020,0.00615071652820747
100,"Bosques y matorrales",2020,19.16
100,"Marismas y humedales",2020,7.18
100,"Playas y dunas",2020,5.23
101,"Macrocystis",2020,0.0334557552058972
101,"Bosques y matorrales",2020,30.13
101,"Marismas y humedales",2020,9.58
101,"Playas y dunas",2020,1.65
102,"Macrocystis",2020,0.00537125557470497
102,"Bosques y matorrales",2020,2.5
102,"Marismas y humedales",2020,1.15
102,"Playas y dunas",2020,0.33
103,"Macrocystis",2020,0.00623374527181724
103,"Bosques y matorrales",2020,7.86
103,"Marismas y humedales",2020,7.4
103,"Playas y dunas",2020,0.59
1,"Macrocystis",2021,0.006512639572944
1,"Bosques y matorrales",2021,6.76
1,"Marismas y humedales",2021,1.5
1,"Playas y dunas",2021,1.8
2,"Macrocystis",2021,1.01911543512354
2,"Bosques y matorrales",2021,203.043333333333
2,"Marismas y humedales",2021,3.02333333333333
2,"Playas y dunas",2021,4.37
3,"Macrocystis",2021,0.0502128596165646
3,"Bosques y matorrales",2021,0.09
3,"Marismas y humedales",2021,0.11
3,"Playas y dunas",2021,305.7
4,"Macrocystis",2021,0.364778230070338
4,"Bosques y matorrales",2021,97.85
4,"Marismas y humedales",2021,9.3
4,"Playas y dunas",2021,9.31
5,"Macrocystis",2021,0.0135989705626632
5,"Bosques y matorrales",2021,3.08
5,"Marismas y humedales",2021,1.1
5,"Playas y dunas",2021,91.7
6,"Macrocystis",2021,21.0069170543912
6,"Bosques y matorrales",2021,6886.475
6,"Marismas y humedales",2021,238.395
6,"Playas y dunas",2021,9.825
7,"Macrocystis",2021,173.837157212908
7,"Bosques y matorrales",2021,2249.5
7,"Marismas y humedales",2021,1241
7,"Playas y dunas",2021,47.48
8,"Macrocystis",2021,0.562219935521494
8,"Bosques y matorrales",2021,158
8,"Marismas y humedales",2021,1.3
8,"Playas y dunas",2021,0.78
9,"Macrocystis",2021,0.070530380645257
9,"Bosques y matorrales",2021,0.35
9,"Marismas y humedales",2021,0.67
9,"Playas y dunas",2021,310.9
10,"Macrocystis",2021,0.003892162894876
10,"Bosques y matorrales",2021,0.52
10,"Marismas y humedales",2021,0.72
10,"Playas y dunas",2021,87
11,"Macrocystis",2021,0.1095418751574
11,"Bosques y matorrales",2021,16.57
11,"Marismas y humedales",2021,57.7
11,"Playas y dunas",2021,39.33
12,"Macrocystis",2021,0.004201118429305
12,"Bosques y matorrales",2021,26.475
12,"Marismas y humedales",2021,5.12
12,"Playas y dunas",2021,7.05
13,"Macrocystis",2021,0.006003730866627
13,"Bosques y matorrales",2021,10.05
13,"Marismas y humedales",2021,0.92
13,"Playas y dunas",2021,0
14,"Macrocystis",2021,0.000427328684702
14,"Bosques y matorrales",2021,0.94
14,"Marismas y humedales",2021,0.61
14,"Playas y dunas",2021,2.17
15,"Macrocystis",2021,0.002338624531378
15,"Bosques y matorrales",2021,15.88
15,"Marismas y humedales",2021,9.77333333333333
15,"Playas y dunas",2021,0.39
16,"Macrocystis",2021,0.934474230871149
16,"Bosques y matorrales",2021,97
16,"Marismas y humedales",2021,0
16,"Playas y dunas",2021,1.24
17,"Macrocystis",2021,3.04570729224279
17,"Bosques y matorrales",2021,456.44
17,"Marismas y humedales",2021,5.07
17,"Playas y dunas",2021,9.9
18,"Macrocystis",2021,0.008390103925628
18,"Bosques y matorrales",2021,0.08
18,"Marismas y humedales",2021,0.05
18,"Playas y dunas",2021,194.5
19,"Macrocystis",2021,0.014648910543832
19,"Bosques y matorrales",2021,28.935
19,"Marismas y humedales",2021,12.25
19,"Playas y dunas",2021,2
20,"Macrocystis",2021,0.13779643061454
20,"Bosques y matorrales",2021,85.24
20,"Marismas y humedales",2021,1.23
20,"Playas y dunas",2021,4.8
21,"Macrocystis",2021,17.2485417037081
21,"Bosques y matorrales",2021,4132.16
21,"Marismas y humedales",2021,135.82
21,"Playas y dunas",2021,3.6
22,"Macrocystis",2021,0.036730794745314
22,"Bosques y matorrales",2021,48.7
22,"Marismas y humedales",2021,3.93
22,"Playas y dunas",2021,3.245
23,"Macrocystis",2021,0.0821002846478913
23,"Bosques y matorrales",2021,137.28
23,"Marismas y humedales",2021,0.15
23,"Playas y dunas",2021,1.1
24,"Macrocystis",2021,0.004345115719935
24,"Bosques y matorrales",2021,2.21
24,"Marismas y humedales",2021,0.175
24,"Playas y dunas",2021,0.275
25,"Macrocystis",2021,0
25,"Bosques y matorrales",2021,0.67
25,"Marismas y humedales",2021,0.45
25,"Playas y dunas",2021,0.55
26,"Macrocystis",2021,0.016751307292711
26,"Bosques y matorrales",2021,64.6183333333333
26,"Marismas y humedales",2021,19.3
26,"Playas y dunas",2021,22.01
27,"Macrocystis",2021,0.0469986402336048
27,"Bosques y matorrales",2021,0.09
27,"Marismas y humedales",2021,0.02
27,"Playas y dunas",2021,90.5
28,"Macrocystis",2021,0.0153833615638409
28,"Bosques y matorrales",2021,13.04
28,"Marismas y humedales",2021,11.56
28,"Playas y dunas",2021,114.86
29,"Macrocystis",2021,0.470170697123884
29,"Bosques y matorrales",2021,8.65666666666667
29,"Marismas y humedales",2021,6.62833333333333
29,"Playas y dunas",2021,2.04
30,"Macrocystis",2021,0.480803488089473
30,"Bosques y matorrales",2021,98.54
30,"Marismas y humedales",2021,0.91
30,"Playas y dunas",2021,0.71
31,"Macrocystis",2021,0.271999302418984
31,"Bosques y matorrales",2021,68.36
31,"Marismas y humedales",2021,0.4
31,"Playas y dunas",2021,0
32,"Macrocystis",2021,0
32,"Bosques y matorrales",2021,1.595
32,"Marismas y humedales",2021,0.506666666666667
32,"Playas y dunas",2021,3.7
33,"Macrocystis",2021,0.155270632946544
33,"Bosques y matorrales",2021,81.08
33,"Marismas y humedales",2021,0.26
33,"Playas y dunas",2021,0.4
34,"Macrocystis",2021,0.000428552093034
34,"Bosques y matorrales",2021,1.91
34,"Marismas y humedales",2021,1.32
34,"Playas y dunas",2021,2.35
35,"Macrocystis",2021,0.001271824190284
35,"Bosques y matorrales",2021,1.38
35,"Marismas y humedales",2021,0.47
35,"Playas y dunas",2021,2.35
36,"Macrocystis",2021,0.0829669829692132
36,"Bosques y matorrales",2021,0.65
36,"Marismas y humedales",2021,0.72
36,"Playas y dunas",2021,169.41
37,"Macrocystis",2021,0.0265276022623999
37,"Bosques y matorrales",2021,41.88
37,"Marismas y humedales",2021,0.16
37,"Playas y dunas",2021,0.29
38,"Macrocystis",2021,3.27923405002826
38,"Bosques y matorrales",2021,
38,"Marismas y humedales",2021,
38,"Playas y dunas",2021,
39,"Macrocystis",2021,0.361921712868663
39,"Bosques y matorrales",2021,299.14
39,"Marismas y humedales",2021,1.33
39,"Playas y dunas",2021,19.31
40,"Macrocystis",2021,0.065731788433212
40,"Bosques y matorrales",2021,14.52
40,"Marismas y humedales",2021,1.38
40,"Playas y dunas",2021,0.22
41,"Macrocystis",2021,0.145722807598224
41,"Bosques y matorrales",2021,0.08
41,"Marismas y humedales",2021,0
41,"Playas y dunas",2021,234.2
42,"Macrocystis",2021,0.061442957432769
42,"Bosques y matorrales",2021,1.66
42,"Marismas y humedales",2021,1.97
42,"Playas y dunas",2021,152.62
43,"Macrocystis",2021,0.124566709516419
43,"Bosques y matorrales",2021,0
43,"Marismas y humedales",2021,0.03
43,"Playas y dunas",2021,328.98
44,"Macrocystis",2021,0.0652104378878881
44,"Bosques y matorrales",2021,0.21
44,"Marismas y humedales",2021,3.6
44,"Playas y dunas",2021,68.09
45,"Macrocystis",2021,0.012365371406686
45,"Bosques y matorrales",2021,23.81
45,"Marismas y humedales",2021,0
45,"Playas y dunas",2021,7.6
46,"Macrocystis",2021,0.012227280297439
46,"Bosques y matorrales",2021,6.81
46,"Marismas y humedales",2021,9.54
46,"Playas y dunas",2021,39.49
47,"Macrocystis",2021,0.11350620672095
47,"Bosques y matorrales",2021,51.745
47,"Marismas y humedales",2021,0.09
47,"Playas y dunas",2021,1.7
48,"Macrocystis",2021,0.355647741374587
48,"Bosques y matorrales",2021,5.3
48,"Marismas y humedales",2021,1.5
48,"Playas y dunas",2021,1
49,"Macrocystis",2021,0.441169986466307
49,"Bosques y matorrales",2021,51.6866666666667
49,"Marismas y humedales",2021,11.27
49,"Playas y dunas",2021,7.56666666666667
50,"Macrocystis",2021,0.002480117090336
50,"Bosques y matorrales",2021,18.89
50,"Marismas y humedales",2021,2.945
50,"Playas y dunas",2021,1.94
51,"Macrocystis",2021,0.00459112009717882
51,"Bosques y matorrales",2021,12.6183333333333
51,"Marismas y humedales",2021,5.18
51,"Playas y dunas",2021,2.05
52,"Macrocystis",2021,0.000383450721004
52,"Bosques y matorrales",2021,0.75
52,"Marismas y humedales",2021,0.36
52,"Playas y dunas",2021,0.675
53,"Macrocystis",2021,0.147986818259334
53,"Bosques y matorrales",2021,72.76
53,"Marismas y humedales",2021,1.42
53,"Playas y dunas",2021,0.56
54,"Macrocystis",2021,0.244426043434159
54,"Bosques y matorrales",2021,32.77
54,"Marismas y humedales",2021,63.98
54,"Playas y dunas",2021,11.67
55,"Macrocystis",2021,0.0942526227795577
55,"Bosques y matorrales",2021,15.13
55,"Marismas y humedales",2021,0.46
55,"Playas y dunas",2021,0.295
56,"Macrocystis",2021,0.0746856092730589
56,"Bosques y matorrales",2021,24.715
56,"Marismas y humedales",2021,0.45
56,"Playas y dunas",2021,0.55
57,"Macrocystis",2021,1.1530170132874
57,"Bosques y matorrales",2021,108.15
57,"Marismas y humedales",2021,0.9
57,"Playas y dunas",2021,1.1
58,"Macrocystis",2021,0.014520386637928
58,"Bosques y matorrales",2021,0
58,"Marismas y humedales",2021,0
58,"Playas y dunas",2021,219.93
59,"Macrocystis",2021,118.497246483772
59,"Bosques y matorrales",2021,9355.96
59,"Marismas y humedales",2021,5480.5
59,"Playas y dunas",2021,78.87
60,"Macrocystis",2021,0.01191661578891
60,"Bosques y matorrales",2021,1087.17
60,"Marismas y humedales",2021,8.6
60,"Playas y dunas",2021,1.43
61,"Macrocystis",2021,0.124858213503971
61,"Bosques y matorrales",2021,22.45
61,"Marismas y humedales",2021,34.12
61,"Playas y dunas",2021,155.185
62,"Macrocystis",2021,0.013646485581591
62,"Bosques y matorrales",2021,7.97
62,"Marismas y humedales",2021,17.7
62,"Playas y dunas",2021,109.3
63,"Macrocystis",2021,0.010865891565951
63,"Bosques y matorrales",2021,4.26666666666667
63,"Marismas y humedales",2021,2
63,"Playas y dunas",2021,2.4
64,"Macrocystis",2021,0.065328232403942
64,"Bosques y matorrales",2021,40.85
64,"Marismas y humedales",2021,4.09
64,"Playas y dunas",2021,0.02
65,"Macrocystis",2021,0.180522707665904
65,"Bosques y matorrales",2021,3.28666666666667
65,"Marismas y humedales",2021,0.18
65,"Playas y dunas",2021,0.06
66,"Macrocystis",2021,0.0340352129619612
66,"Bosques y matorrales",2021,49.2566666666667
66,"Marismas y humedales",2021,10.9133333333333
66,"Playas y dunas",2021,2.37333333333333
67,"Macrocystis",2021,3.09587307090964
67,"Bosques y matorrales",2021,65.87
67,"Marismas y humedales",2021,27.02
67,"Playas y dunas",2021,4.93
68,"Macrocystis",2021,1.47833902208811
68,"Bosques y matorrales",2021,24.5
68,"Marismas y humedales",2021,15.8
68,"Playas y dunas",2021,11.55
69,"Macrocystis",2021,0.0134128972432
69,"Bosques y matorrales",2021,8.74
69,"Marismas y humedales",2021,11.6
69,"Playas y dunas",2021,1.94
70,"Macrocystis",2021,0.428328155842143
70,"Bosques y matorrales",2021,88.84
70,"Marismas y humedales",2021,0.86
70,"Playas y dunas",2021,1.87
71,"Macrocystis",2021,0.00648203573694323
71,"Bosques y matorrales",2021,1.2
71,"Marismas y humedales",2021,0
71,"Playas y dunas",2021,9.23
72,"Macrocystis",2021,80.8008532180702
72,"Bosques y matorrales",2021,1627.32
72,"Marismas y humedales",2021,907.75
72,"Playas y dunas",2021,48.54
73,"Macrocystis",2021,0.263757888082408
73,"Bosques y matorrales",2021,57.86
73,"Marismas y humedales",2021,0.62
73,"Playas y dunas",2021,0.09
74,"Macrocystis",2021,0.119727385367865
74,"Bosques y matorrales",2021,51.39
74,"Marismas y humedales",2021,0.08
74,"Playas y dunas",2021,0.12
75,"Macrocystis",2021,5.01274710874626
75,"Bosques y matorrales",2021,161.96
75,"Marismas y humedales",2021,0.82
75,"Playas y dunas",2021,0.87
76,"Macrocystis",2021,7.01594684530517
76,"Bosques y matorrales",2021,543.53
76,"Marismas y humedales",2021,6.39
76,"Playas y dunas",2021,2.12
77,"Macrocystis",2021,0.609377238282622
77,"Bosques y matorrales",2021,154.5
77,"Marismas y humedales",2021,1.27
77,"Playas y dunas",2021,0.49
78,"Macrocystis",2021,1.92037297623309
78,"Bosques y matorrales",2021,94.48
78,"Marismas y humedales",2021,0.2
78,"Playas y dunas",2021,0.22
79,"Macrocystis",2021,0.003450753360564
79,"Bosques y matorrales",2021,7.65
79,"Marismas y humedales",2021,8.34
79,"Playas y dunas",2021,9.62
80,"Macrocystis",2021,0.0552383824046172
80,"Bosques y matorrales",2021,34.575
80,"Marismas y humedales",2021,0.07
80,"Playas y dunas",2021,0.115
81,"Macrocystis",2021,5.95689704750901
81,"Bosques y matorrales",2021,844.47
81,"Marismas y humedales",2021,184.32
81,"Playas y dunas",2021,4.03
82,"Macrocystis",2021,0.003355351170953
82,"Bosques y matorrales",2021,20.39
82,"Marismas y humedales",2021,0.91
82,"Playas y dunas",2021,0.64
83,"Macrocystis",2021,0.000854561915246
83,"Bosques y matorrales",2021,20.39
83,"Marismas y humedales",2021,0.91
83,"Playas y dunas",2021,0.64
84,"Macrocystis",2021,1.9616924507258
84,"Bosques y matorrales",2021,
84,"Marismas y humedales",2021,
84,"Playas y dunas",2021,
85,"Macrocystis",2021,0.178530581681353
85,"Bosques y matorrales",2021,84.86
85,"Marismas y humedales",2021,0.02
85,"Playas y dunas",2021,0.55
86,"Macrocystis",2021,0.000393323336627
86,"Bosques y matorrales",2021,0.39
86,"Marismas y humedales",2021,0.73
86,"Playas y dunas",2021,0.98
87,"Macrocystis",2021,0.000849096790265
87,"Bosques y matorrales",2021,30.63
87,"Marismas y humedales",2021,17.56
87,"Playas y dunas",2021,17.9
88,"Macrocystis",2021,0.0577929993719929
88,"Bosques y matorrales",2021,18.32
88,"Marismas y humedales",2021,0.71
88,"Playas y dunas",2021,1.585
89,"Macrocystis",2021,0.0735611776393394
89,"Bosques y matorrales",2021,11.1
89,"Marismas y humedales",2021,21.86
89,"Playas y dunas",2021,363.03
90,"Macrocystis",2021,0.002592123302825
90,"Bosques y matorrales",2021,30.24
90,"Marismas y humedales",2021,2.03
90,"Playas y dunas",2021,0.78
91,"Macrocystis",2021,9.86567212711702
91,"Bosques y matorrales",2021,519.78
91,"Marismas y humedales",2021,122.49
91,"Playas y dunas",2021,1.95
92,"Macrocystis",2021,0.144001495674401
92,"Bosques y matorrales",2021,53.35
92,"Marismas y humedales",2021,9.4
92,"Playas y dunas",2021,2.9
93,"Macrocystis",2021,0.332619618749251
93,"Bosques y matorrales",2021,0.07
93,"Marismas y humedales",2021,0.02
93,"Playas y dunas",2021,269.7
94,"Macrocystis",2021,0.0133676633621898
94,"Bosques y matorrales",2021,20.13
94,"Marismas y humedales",2021,0.6
94,"Playas y dunas",2021,0.22
95,"Macrocystis",2021,0.101923881642367
95,"Bosques y matorrales",2021,56.35
95,"Marismas y humedales",2021,1.76
95,"Playas y dunas",2021,0.86
96,"Macrocystis",2021,0.078892719927362
96,"Bosques y matorrales",2021,6.03
96,"Marismas y humedales",2021,1.23
96,"Playas y dunas",2021,0.03
97,"Macrocystis",2021,13.6384382539548
97,"Bosques y matorrales",2021,4938.4
97,"Marismas y humedales",2021,1103.43
97,"Playas y dunas",2021,42.78
98,"Macrocystis",2021,0.001195758827772
98,"Bosques y matorrales",2021,1.26
98,"Marismas y humedales",2021,0.19
98,"Playas y dunas",2021,0.395
99,"Macrocystis",2021,0.134295578127553
99,"Bosques y matorrales",2021,52.84
99,"Marismas y humedales",2021,0.3
99,"Playas y dunas",2021,0.38
100,"Macrocystis",2021,0.006041961226137
100,"Bosques y matorrales",2021,20
100,"Marismas y humedales",2021,10.96
100,"Playas y dunas",2021,0.94
101,"Macrocystis",2021,0.0328641996128656
101,"Bosques y matorrales",2021,30.13
101,"Marismas y humedales",2021,9.58
101,"Playas y dunas",2021,1.65
102,"Macrocystis",2021,0.005276282489887
102,"Bosques y matorrales",2021,2.5
102,"Marismas y humedales",2021,1.1
102,"Playas y dunas",2021,0.36
103,"Macrocystis",2021,0.006123521878013
103,"Bosques y matorrales",2021,7.63
103,"Marismas y humedales",2021,8.7
103,"Playas y dunas",2021,0.39
