"rgn_id","specie","trend"
46,"Laterallus jamaicensis","Estable"
46,"Leucocarbo bougainvillii","Estable"
46,"Leucophaeus modestus","Decreciendo"
46,"Leucophaeus pipixcan","Decreciendo"
46,"Lontra felina","Estable"
46,"Macronectes giganteus","Decreciendo"
46,"Mesodesma donacium","Decreciendo"
46,"Mirounga leonina","Creciendo"
46,"Mulinia edulis","Estable"
46,"Mytilus chilensis","Estable"
46,"Numenius phaeopus","Estable"
46,"Otaria byronia","Estable"
46,"Pandion haliaetus","Estable"
46,"Pelecanoides garnotii","Creciendo"
46,"Pelecanus thagus","Creciendo"
46,"Phalacrocorax gaimardi","Decreciendo"
46,"Phoenicoparrus jamesi","Decreciendo"
46,"Phoenicopterus chilensis","Estable"
46,"Plegadis chihi","Decreciendo"
46,"Pterodroma defilippiana","Decreciendo"
46,"Puffinus creatopus","Decreciendo"
46,"Puffinus griseus","Decreciendo"
46,"Recurvirostra andina","Decreciendo"
46,"Spheniscus humboldti","Estable"
46,"Sula variegata","Decreciendo"
46,"Tawera elliptica","Decreciendo"
46,"Thalassarche melanophris","Estable"
46,"Thalassarche salvini","Creciendo"
46,"Thalasseus elegans","Estable"
46,"Tringa flavipes","Estable"
46,"Tursiops truncatus","Decreciendo"
46,"Vultur gryphus","Estable"
47,"Charadrius modestus","Decreciendo"
47,"Choromytilus chorus","Estable"
47,"Cygnus melancoryphus","Decreciendo"
47,"Diomedea exulans","Estable"
47,"Falco peregrinus","Estable"
47,"Haematopus palliatus","Estable"
47,"Leucophaeus modestus","Decreciendo"
47,"Leucophaeus pipixcan","Decreciendo"
47,"Macronectes giganteus","Decreciendo"
47,"Numenius phaeopus","Estable"
47,"Pelecanus thagus","Creciendo"
47,"Phalacrocorax gaimardi","Decreciendo"
47,"Puffinus griseus","Decreciendo"
47,"Sula variegata","Decreciendo"
47,"Thalassarche melanophris","Estable"
48,"Charadrius modestus","Decreciendo"
48,"Chloephaga hybrida","Decreciendo"
48,"Coscoroba coscoroba","Decreciendo"
48,"Cygnus melancoryphus","Decreciendo"
48,"Falco peregrinus","Estable"
48,"Geranoaetus melanoleucus","Estable"
48,"Phoenicopterus chilensis","Estable"
48,"Tachyeres patachonicus","Estable"
48,"Vultur gryphus","Estable"
49,"Falco peregrinus","Estable"
49,"Haematopus palliatus","Estable"
49,"Leucophaeus pipixcan","Decreciendo"
49,"Mulinia edulis","Estable"
49,"Numenius phaeopus","Estable"
49,"Otaria byronia","Estable"
49,"Pelecanus thagus","Creciendo"
49,"Phalacrocorax gaimardi","Decreciendo"
49,"Puffinus creatopus","Decreciendo"
49,"Puffinus griseus","Decreciendo"
49,"Thalassarche melanophris","Estable"
49,"Thalasseus elegans","Estable"
50,"Charadrius collaris","Decreciendo"
50,"Charadrius modestus","Decreciendo"
50,"Charadrius nivosus","Decreciendo"
50,"Chroicocephalus serranus","Decreciendo"
50,"Coscoroba coscoroba","Decreciendo"
50,"Cygnus melancoryphus","Decreciendo"
50,"Diomedea epomophora","Decreciendo"
50,"Falco peregrinus","Estable"
50,"Geranoaetus melanoleucus","Estable"
50,"Haematopus palliatus","Estable"
50,"Larosterna inca","Estable"
50,"Leucocarbo bougainvillii","Estable"
50,"Leucophaeus modestus","Decreciendo"
50,"Leucophaeus pipixcan","Decreciendo"
50,"Macronectes giganteus","Decreciendo"
50,"Numenius phaeopus","Estable"
50,"Pandion haliaetus","Estable"
50,"Pelecanoides garnotii","Creciendo"
50,"Pelecanus thagus","Creciendo"
50,"Phalacrocorax gaimardi","Decreciendo"
50,"Phoenicopterus chilensis","Estable"
50,"Plegadis chihi","Decreciendo"
50,"Puffinus creatopus","Decreciendo"
50,"Puffinus griseus","Decreciendo"
50,"Sula variegata","Decreciendo"
50,"Thalassarche bulleri","Estable"
50,"Thalassarche melanophris","Estable"
50,"Thalassarche salvini","Creciendo"
50,"Thalasseus elegans","Estable"
50,"Tringa flavipes","Estable"
51,"Charadrius collaris","Decreciendo"
51,"Charadrius modestus","Decreciendo"
51,"Charadrius nivosus","Decreciendo"
51,"Coscoroba coscoroba","Decreciendo"
51,"Cygnus melancoryphus","Decreciendo"
51,"Falco peregrinus","Estable"
51,"Haematopus palliatus","Estable"
51,"Leucocarbo bougainvillii","Estable"
51,"Leucophaeus modestus","Decreciendo"
51,"Leucophaeus pipixcan","Decreciendo"
51,"Numenius phaeopus","Estable"
51,"Pelecanus thagus","Creciendo"
51,"Phoenicopterus chilensis","Estable"
51,"Sula variegata","Decreciendo"
51,"Thalasseus elegans","Estable"
52,"Heterocarpus reedi","Estable"
52,"Eubalaena australis","Decreciendo"
53,"Charadrius modestus","Decreciendo"
53,"Coscoroba coscoroba","Decreciendo"
53,"Cygnus melancoryphus","Decreciendo"
53,"Falco peregrinus","Estable"
53,"Haematopus palliatus","Estable"
53,"Leucophaeus pipixcan","Decreciendo"
53,"Numenius phaeopus","Estable"
53,"Pelecanus thagus","Creciendo"
53,"Phalacrocorax gaimardi","Decreciendo"
53,"Puffinus creatopus","Decreciendo"
53,"Puffinus griseus","Decreciendo"
53,"Spheniscus humboldti","Estable"
53,"Sula variegata","Decreciendo"
53,"Tachyeres pteneres","Decreciendo"
53,"Thalasseus elegans","Estable"
54,"Charadrius collaris","Decreciendo"
54,"Charadrius modestus","Decreciendo"
54,"Charadrius nivosus","Decreciendo"
54,"Choromytilus chorus","Estable"
54,"Chroicocephalus serranus","Decreciendo"
54,"Coscoroba coscoroba","Decreciendo"
54,"Cygnus melancoryphus","Decreciendo"
54,"Diomedea epomophora","Decreciendo"
54,"Eubalaena australis","Decreciendo"
54,"Falco peregrinus","Estable"
54,"Geranoaetus melanoleucus","Estable"
54,"Grimothea johni","Estable"
54,"Grimothea monodon","Estable"
54,"Haematopus palliatus","Estable"
54,"Heterocarpus reedi","Estable"
54,"Heteronetta atricapilla","Estable"
54,"Ixobrychus involucris","Creciendo"
54,"Larosterna inca","Estable"
54,"Laterallus jamaicensis","Estable"
54,"Leucocarbo bougainvillii","Estable"
54,"Leucophaeus modestus","Decreciendo"
54,"Leucophaeus pipixcan","Decreciendo"
54,"Lontra felina","Estable"
54,"Loxechinus albus","Decreciendo"
54,"Macronectes giganteus","Decreciendo"
54,"Mesodesma donacium","Decreciendo"
54,"Mugil cephalus","Estable"
54,"Mytilus chilensis","Estable"
54,"Numenius phaeopus","Estable"
54,"Octopus vulgaris","Decreciendo"
54,"Otaria byronia","Estable"
54,"Pandion haliaetus","Estable"
54,"Pelecanus thagus","Creciendo"
54,"Phalacrocorax gaimardi","Decreciendo"
54,"Plegadis chihi","Decreciendo"
54,"Puffinus griseus","Decreciendo"
54,"Spheniscus humboldti","Estable"
54,"Sula variegata","Decreciendo"
54,"Thalassarche bulleri","Estable"
54,"Thalassarche melanophris","Estable"
54,"Thalasseus elegans","Estable"
54,"Tringa flavipes","Estable"
54,"Vultur gryphus","Estable"
55,"Aulacomya atra","Estable"
55,"Charadrius collaris","Decreciendo"
55,"Charadrius modestus","Decreciendo"
55,"Chelonia mydas","Decreciendo"
55,"Choromytilus chorus","Estable"
55,"Cygnus melancoryphus","Decreciendo"
55,"Diomedea epomophora","Decreciendo"
55,"Diomedea exulans","Estable"
55,"Durvillaea antarctica","Estable"
55,"Eleginops maclovinus","Decreciendo"
55,"Engraulis ringens","Creciendo"
55,"Falco peregrinus","Estable"
55,"Haematopus palliatus","Estable"
55,"Larosterna inca","Estable"
55,"Leucocarbo bougainvillii","Estable"
55,"Leucophaeus modestus","Decreciendo"
55,"Leucophaeus pipixcan","Decreciendo"
55,"Macronectes giganteus","Decreciendo"
55,"Merluccius gayi","Estable"
55,"Mytilus chilensis","Estable"
55,"Numenius phaeopus","Estable"
55,"Pelecanoides garnotii","Creciendo"
55,"Pelecanus thagus","Creciendo"
55,"Phalacrocorax gaimardi","Decreciendo"
55,"Plegadis chihi","Decreciendo"
55,"Puffinus creatopus","Decreciendo"
55,"Puffinus griseus","Decreciendo"
55,"Spheniscus humboldti","Estable"
55,"Sula variegata","Decreciendo"
55,"Thalassarche bulleri","Estable"
55,"Thalassarche melanophris","Estable"
55,"Thalassarche salvini","Creciendo"
55,"Thalasseus elegans","Estable"
56,"Charadrius collaris","Decreciendo"
56,"Charadrius modestus","Decreciendo"
56,"Charadrius nivosus","Decreciendo"
56,"Coscoroba coscoroba","Decreciendo"
56,"Cygnus melancoryphus","Decreciendo"
56,"Falco peregrinus","Estable"
56,"Haematopus palliatus","Estable"
56,"Leucocarbo bougainvillii","Estable"
56,"Leucophaeus modestus","Decreciendo"
56,"Leucophaeus pipixcan","Decreciendo"
56,"Lontra felina","Estable"
56,"Mytilus chilensis","Estable"
56,"Numenius phaeopus","Estable"
56,"Pelecanus thagus","Creciendo"
56,"Phalacrocorax gaimardi","Decreciendo"
56,"Plegadis chihi","Decreciendo"
56,"Puffinus creatopus","Decreciendo"
56,"Puffinus griseus","Decreciendo"
56,"Spheniscus humboldti","Estable"
56,"Sula variegata","Decreciendo"
56,"Thalassarche melanophris","Estable"
56,"Thalasseus elegans","Estable"
56,"Tringa flavipes","Estable"
57,"Charadrius collaris","Decreciendo"
57,"Charadrius modestus","Decreciendo"
57,"Charadrius nivosus","Decreciendo"
57,"Chloephaga hybrida","Decreciendo"
57,"Coscoroba coscoroba","Decreciendo"
57,"Cygnus melancoryphus","Decreciendo"
57,"Diomedea epomophora","Decreciendo"
57,"Ensis macha","Estable"
57,"Falco peregrinus","Estable"
57,"Haematopus palliatus","Estable"
57,"Heteronetta atricapilla","Estable"
57,"Ixobrychus involucris","Creciendo"
57,"Lagenorhynchus australis","Estable"
57,"Leucocarbo bougainvillii","Estable"
57,"Leucophaeus modestus","Decreciendo"
57,"Leucophaeus pipixcan","Decreciendo"
57,"Lontra felina","Estable"
57,"Macronectes giganteus","Decreciendo"
57,"Numenius phaeopus","Estable"
57,"Pelecanus thagus","Creciendo"
57,"Phalacrocorax gaimardi","Decreciendo"
57,"Phoenicopterus chilensis","Estable"
57,"Plegadis chihi","Decreciendo"
57,"Puffinus creatopus","Decreciendo"
57,"Puffinus griseus","Decreciendo"
57,"Spheniscus humboldti","Estable"
57,"Sula variegata","Decreciendo"
57,"Tachyeres pteneres","Decreciendo"
57,"Tagelus dombeii","Decreciendo"
57,"Thalassarche melanophris","Estable"
57,"Thalasseus elegans","Estable"
57,"Tringa flavipes","Estable"
57,"Zearaja chilensis","Estable"
58,"Argopecten purpuratus","Estable"
58,"Charadrius collaris","Decreciendo"
58,"Charadrius modestus","Decreciendo"
58,"Charadrius nivosus","Decreciendo"
58,"Chroicocephalus serranus","Decreciendo"
58,"Delphinus delphis","Estable"
58,"Dermochelys coriacea","Estable"
58,"Falco peregrinus","Estable"
58,"Haematopus palliatus","Estable"
58,"Lagenorhynchus obscurus","Estable"
58,"Larosterna inca","Estable"
58,"Leucocarbo bougainvillii","Estable"
58,"Leucophaeus modestus","Decreciendo"
58,"Leucophaeus pipixcan","Decreciendo"
58,"Macronectes giganteus","Decreciendo"
58,"Numenius phaeopus","Estable"
58,"Oceanodroma markhami","Decreciendo"
58,"Otaria byronia","Estable"
58,"Pandion haliaetus","Estable"
58,"Pelecanoides garnotii","Creciendo"
58,"Pelecanus thagus","Creciendo"
58,"Phalacrocorax gaimardi","Decreciendo"
58,"Pterodroma defilippiana","Decreciendo"
58,"Puffinus creatopus","Decreciendo"
58,"Puffinus griseus","Decreciendo"
58,"Spheniscus humboldti","Estable"
58,"Sternula lorata","Decreciendo"
58,"Sula variegata","Decreciendo"
58,"Tagelus dombeii","Decreciendo"
58,"Thalassarche bulleri","Estable"
58,"Thalassarche salvini","Creciendo"
58,"Thalasseus elegans","Estable"
59,"Balaenoptera borealis","Creciendo"
59,"Charadrius modestus","Decreciendo"
59,"Chloephaga hybrida","Decreciendo"
59,"Coscoroba coscoroba","Decreciendo"
59,"Cygnus melancoryphus","Decreciendo"
59,"Desmophyllum dianthus","Decreciendo"
59,"Diomedea epomophora","Decreciendo"
59,"Diomedea exulans","Estable"
59,"Durvillaea antarctica","Estable"
59,"Eleginops maclovinus","Decreciendo"
59,"Errina antarctica","Decreciendo"
59,"Falco peregrinus","Estable"
59,"Geranoaetus melanoleucus","Estable"
59,"Lagenorhynchus australis","Estable"
59,"Lagenorhynchus obscurus","Estable"
59,"Leucophaeus pipixcan","Decreciendo"
59,"Lithodes santolla","Estable"
59,"Macronectes giganteus","Decreciendo"
59,"Megaptera novaeangliae","Creciendo"
59,"Mirounga leonina","Creciendo"
59,"Mulinia edulis","Estable"
59,"Mytilus chilensis","Estable"
59,"Numenius phaeopus","Estable"
59,"Orcinus orca","Decreciendo"
59,"Otaria byronia","Estable"
59,"Pelecanus thagus","Creciendo"
59,"Phoenicopterus chilensis","Estable"
59,"Pterodroma longirostris","Estable"
59,"Puffinus creatopus","Decreciendo"
59,"Puffinus griseus","Decreciendo"
59,"Speculanas specularis","Decreciendo"
59,"Tachyeres patachonicus","Estable"
59,"Tachyeres pteneres","Decreciendo"
59,"Tawera elliptica","Decreciendo"
59,"Thalassarche chrysostoma","Estable"
59,"Thalassarche eremita","Decreciendo"
59,"Thalassarche melanophris","Estable"
59,"Thalassarche salvini","Creciendo"
59,"Tringa flavipes","Estable"
59,"Vultur gryphus","Estable"
60,"Charadrius collaris","Decreciendo"
60,"Charadrius modestus","Decreciendo"
60,"Charadrius nivosus","Decreciendo"
60,"Chroicocephalus serranus","Decreciendo"
60,"Coscoroba coscoroba","Decreciendo"
60,"Cygnus melancoryphus","Decreciendo"
60,"Falco peregrinus","Estable"
60,"Haematopus palliatus","Estable"
60,"Heteronetta atricapilla","Estable"
60,"Ixobrychus involucris","Creciendo"
60,"Larosterna inca","Estable"
60,"Leucocarbo bougainvillii","Estable"
60,"Leucophaeus modestus","Decreciendo"
60,"Leucophaeus pipixcan","Decreciendo"
60,"Numenius phaeopus","Estable"
60,"Pelecanus thagus","Creciendo"
60,"Phalacrocorax gaimardi","Decreciendo"
60,"Phoenicopterus chilensis","Estable"
60,"Plegadis chihi","Decreciendo"
60,"Puffinus griseus","Decreciendo"
60,"Spheniscus humboldti","Estable"
60,"Sula variegata","Decreciendo"
60,"Thalasseus elegans","Estable"
60,"Tringa flavipes","Estable"
61,"Charadrius collaris","Decreciendo"
61,"Charadrius modestus","Decreciendo"
61,"Charadrius nivosus","Decreciendo"
61,"Chroicocephalus serranus","Decreciendo"
61,"Coscoroba coscoroba","Decreciendo"
61,"Cygnus melancoryphus","Decreciendo"
61,"Durvillaea antarctica","Estable"
61,"Eubalaena australis","Decreciendo"
61,"Falco peregrinus","Estable"
61,"Geranoaetus melanoleucus","Estable"
61,"Grimothea johni","Estable"
61,"Grimothea monodon","Estable"
61,"Haematopus palliatus","Estable"
61,"Ixobrychus involucris","Creciendo"
61,"Laterallus jamaicensis","Estable"
61,"Leucocarbo bougainvillii","Estable"
61,"Leucophaeus modestus","Decreciendo"
61,"Leucophaeus pipixcan","Decreciendo"
61,"Macronectes giganteus","Decreciendo"
61,"Numenius phaeopus","Estable"
61,"Pelecanoides garnotii","Creciendo"
61,"Pelecanus thagus","Creciendo"
61,"Phalacrocorax gaimardi","Decreciendo"
61,"Phoenicopterus chilensis","Estable"
61,"Puffinus creatopus","Decreciendo"
61,"Puffinus griseus","Decreciendo"
61,"Spheniscus humboldti","Estable"
61,"Sula variegata","Decreciendo"
61,"Thalassarche salvini","Creciendo"
61,"Tringa flavipes","Estable"
62,"Charadrius collaris","Decreciendo"
62,"Charadrius modestus","Decreciendo"
62,"Charadrius nivosus","Decreciendo"
62,"Chroicocephalus serranus","Decreciendo"
62,"Coscoroba coscoroba","Decreciendo"
62,"Cygnus melancoryphus","Decreciendo"
62,"Diomedea epomophora","Decreciendo"
62,"Falco peregrinus","Estable"
62,"Geranoaetus melanoleucus","Estable"
62,"Haematopus palliatus","Estable"
62,"Larosterna inca","Estable"
62,"Leucocarbo bougainvillii","Estable"
62,"Leucophaeus modestus","Decreciendo"
62,"Leucophaeus pipixcan","Decreciendo"
62,"Lontra felina","Estable"
62,"Macronectes giganteus","Decreciendo"
62,"Mytilus chilensis","Estable"
62,"Numenius phaeopus","Estable"
62,"Pelecanoides garnotii","Creciendo"
62,"Pelecanus thagus","Creciendo"
62,"Plegadis chihi","Decreciendo"
62,"Puffinus griseus","Decreciendo"
62,"Spheniscus humboldti","Estable"
62,"Sula variegata","Decreciendo"
62,"Thalassarche bulleri","Estable"
62,"Thalassarche melanophris","Estable"
62,"Thalassarche salvini","Creciendo"
62,"Thalasseus elegans","Estable"
62,"Tringa flavipes","Estable"
62,"Tursiops truncatus","Decreciendo"
63,"Charadrius collaris","Decreciendo"
63,"Charadrius modestus","Decreciendo"
63,"Charadrius nivosus","Decreciendo"
63,"Chroicocephalus serranus","Decreciendo"
63,"Coscoroba coscoroba","Decreciendo"
63,"Cygnus melancoryphus","Decreciendo"
63,"Falco peregrinus","Estable"
63,"Haematopus palliatus","Estable"
63,"Leucocarbo bougainvillii","Estable"
63,"Leucophaeus modestus","Decreciendo"
63,"Leucophaeus pipixcan","Decreciendo"
63,"Numenius phaeopus","Estable"
63,"Pelecanus thagus","Creciendo"
63,"Phalacrocorax gaimardi","Decreciendo"
63,"Plegadis chihi","Decreciendo"
63,"Puffinus griseus","Decreciendo"
63,"Sula variegata","Decreciendo"
63,"Thalassarche melanophris","Estable"
63,"Thalasseus elegans","Estable"
63,"Tringa flavipes","Estable"
64,"Charadrius collaris","Decreciendo"
64,"Charadrius modestus","Decreciendo"
64,"Charadrius nivosus","Decreciendo"
64,"Coscoroba coscoroba","Decreciendo"
64,"Cygnus melancoryphus","Decreciendo"
64,"Haematopus palliatus","Estable"
64,"Larosterna inca","Estable"
64,"Leucocarbo bougainvillii","Estable"
64,"Leucophaeus modestus","Decreciendo"
64,"Leucophaeus pipixcan","Decreciendo"
64,"Macronectes giganteus","Decreciendo"
64,"Mytilus chilensis","Estable"
64,"Numenius phaeopus","Estable"
64,"Pelecanus thagus","Creciendo"
64,"Phalacrocorax gaimardi","Decreciendo"
64,"Puffinus creatopus","Decreciendo"
64,"Puffinus griseus","Decreciendo"
64,"Sula variegata","Decreciendo"
64,"Thalasseus elegans","Estable"
65,"Aulacomya atra","Estable"
65,"Charadrius collaris","Decreciendo"
65,"Charadrius modestus","Decreciendo"
65,"Coscoroba coscoroba","Decreciendo"
65,"Cygnus melancoryphus","Decreciendo"
65,"Diomedea epomophora","Decreciendo"
65,"Durvillaea antarctica","Estable"
65,"Falco peregrinus","Estable"
65,"Geranoaetus melanoleucus","Estable"
65,"Haematopus palliatus","Estable"
65,"Larosterna inca","Estable"
65,"Leucocarbo bougainvillii","Estable"
65,"Leucophaeus modestus","Decreciendo"
65,"Leucophaeus pipixcan","Decreciendo"
65,"Lontra felina","Estable"
65,"Mesodesma donacium","Decreciendo"
65,"Mytilus chilensis","Estable"
65,"Numenius phaeopus","Estable"
65,"Otaria byronia","Estable"
65,"Pelecanoides garnotii","Creciendo"
65,"Pelecanus thagus","Creciendo"
65,"Phalacrocorax gaimardi","Decreciendo"
65,"Phoenicopterus chilensis","Estable"
65,"Plegadis chihi","Decreciendo"
65,"Puffinus creatopus","Decreciendo"
65,"Puffinus griseus","Decreciendo"
65,"Spheniscus humboldti","Estable"
65,"Sula variegata","Decreciendo"
65,"Tagelus dombeii","Decreciendo"
65,"Thalassarche bulleri","Estable"
65,"Thalassarche melanophris","Estable"
65,"Thalasseus elegans","Estable"
65,"Tringa flavipes","Estable"
66,"Charadrius collaris","Decreciendo"
66,"Charadrius modestus","Decreciendo"
66,"Charadrius nivosus","Decreciendo"
66,"Chroicocephalus serranus","Decreciendo"
66,"Coscoroba coscoroba","Decreciendo"
66,"Cygnus melancoryphus","Decreciendo"
66,"Diomedea epomophora","Decreciendo"
66,"Engraulis ringens","Creciendo"
66,"Falco peregrinus","Estable"
66,"Haematopus palliatus","Estable"
66,"Heteronetta atricapilla","Estable"
66,"Ixobrychus involucris","Creciendo"
66,"Larosterna inca","Estable"
66,"Laterallus jamaicensis","Estable"
66,"Leucocarbo bougainvillii","Estable"
66,"Leucophaeus modestus","Decreciendo"
66,"Leucophaeus pipixcan","Decreciendo"
66,"Macronectes giganteus","Decreciendo"
66,"Numenius phaeopus","Estable"
66,"Pelecanoides garnotii","Creciendo"
66,"Pelecanus thagus","Creciendo"
66,"Phalacrocorax gaimardi","Decreciendo"
66,"Phoenicopterus chilensis","Estable"
66,"Physeter macrocephalus","Decreciendo"
66,"Plegadis chihi","Decreciendo"
66,"Puffinus creatopus","Decreciendo"
66,"Puffinus griseus","Decreciendo"
66,"Spheniscus humboldti","Estable"
66,"Sula variegata","Decreciendo"
66,"Thalassarche melanophris","Estable"
66,"Thalassarche salvini","Creciendo"
66,"Thalasseus elegans","Estable"
66,"Tringa flavipes","Estable"
67,"Ameghinomya antiqua","Estable"
67,"Aulacomya atra","Estable"
67,"Balaenoptera borealis","Creciendo"
67,"Charadrius modestus","Decreciendo"
67,"Chloephaga hybrida","Decreciendo"
67,"Chloephaga rubidiceps","Estable"
67,"Coscoroba coscoroba","Decreciendo"
67,"Cygnus melancoryphus","Decreciendo"
67,"Diomedea epomophora","Decreciendo"
67,"Diomedea exulans","Estable"
67,"Ensis macha","Estable"
67,"Falco peregrinus","Estable"
67,"Geranoaetus melanoleucus","Estable"
67,"Haematopus palliatus","Estable"
67,"Lagenorhynchus australis","Estable"
67,"Leucophaeus pipixcan","Decreciendo"
67,"Macronectes giganteus","Decreciendo"
67,"Mytilus chilensis","Estable"
67,"Numenius phaeopus","Estable"
67,"Orcinus orca","Decreciendo"
67,"Otaria byronia","Estable"
67,"Phoenicopterus chilensis","Estable"
67,"Pluvianellus socialis","Decreciendo"
67,"Puffinus creatopus","Decreciendo"
67,"Puffinus griseus","Decreciendo"
67,"Speculanas specularis","Decreciendo"
67,"Tachyeres patachonicus","Estable"
67,"Tachyeres pteneres","Decreciendo"
67,"Tawera elliptica","Decreciendo"
67,"Thalassarche chrysostoma","Estable"
67,"Thalassarche melanophris","Estable"
67,"Vultur gryphus","Estable"
68,"Aulacomya atra","Estable"
68,"Charadrius modestus","Decreciendo"
68,"Chloephaga hybrida","Decreciendo"
68,"Chloephaga rubidiceps","Estable"
68,"Coscoroba coscoroba","Decreciendo"
68,"Cygnus melancoryphus","Decreciendo"
68,"Diomedea exulans","Estable"
68,"Durvillaea antarctica","Estable"
68,"Falco peregrinus","Estable"
68,"Geranoaetus melanoleucus","Estable"
68,"Grampus griseus","Estable"
68,"Haematopus palliatus","Estable"
68,"Leucophaeus pipixcan","Decreciendo"
68,"Macronectes giganteus","Decreciendo"
68,"Mirounga leonina","Creciendo"
68,"Mulinia edulis","Estable"
68,"Mytilus chilensis","Estable"
68,"Numenius phaeopus","Estable"
68,"Otaria byronia","Estable"
68,"Phoenicopterus chilensis","Estable"
68,"Pluvianellus socialis","Decreciendo"
68,"Speculanas specularis","Decreciendo"
68,"Sprattus fuegensis","Creciendo"
68,"Tachyeres patachonicus","Estable"
68,"Tachyeres pteneres","Decreciendo"
68,"Thalassarche melanophris","Estable"
68,"Tringa flavipes","Estable"
69,"Aulacomya atra","Estable"
69,"Beryx splendens","Decreciendo"
69,"Charadrius collaris","Decreciendo"
69,"Charadrius modestus","Decreciendo"
69,"Charadrius nivosus","Decreciendo"
69,"Chroicocephalus serranus","Decreciendo"
69,"Coscoroba coscoroba","Decreciendo"
69,"Cygnus melancoryphus","Decreciendo"
69,"Diomedea epomophora","Decreciendo"
69,"Diomedea exulans","Estable"
69,"Diomedea sanfordi","Decreciendo"
69,"Eleginops maclovinus","Decreciendo"
69,"Ensis macha","Estable"
69,"Falco peregrinus","Estable"
69,"Geranoaetus melanoleucus","Estable"
69,"Grimothea johni","Estable"
69,"Grimothea monodon","Estable"
69,"Haematopus palliatus","Estable"
69,"Heterocarpus reedi","Estable"
69,"Heteronetta atricapilla","Estable"
69,"Ixobrychus involucris","Creciendo"
69,"Larosterna inca","Estable"
69,"Leucocarbo bougainvillii","Estable"
69,"Leucophaeus modestus","Decreciendo"
69,"Leucophaeus pipixcan","Decreciendo"
69,"Lontra felina","Estable"
69,"Loxechinus albus","Decreciendo"
69,"Macronectes giganteus","Decreciendo"
69,"Mytilus chilensis","Estable"
69,"Numenius phaeopus","Estable"
69,"Oceanodroma markhami","Decreciendo"
69,"Otaria byronia","Estable"
69,"Pelecanoides garnotii","Creciendo"
69,"Pelecanus thagus","Creciendo"
69,"Phalacrocorax gaimardi","Decreciendo"
69,"Phoebastria irrorata","Decreciendo"
69,"Physeter macrocephalus","Decreciendo"
69,"Plegadis chihi","Decreciendo"
69,"Pterodroma defilippiana","Decreciendo"
69,"Puffinus creatopus","Decreciendo"
69,"Puffinus griseus","Decreciendo"
69,"Spheniscus humboldti","Estable"
69,"Sula variegata","Decreciendo"
69,"Thalassarche bulleri","Estable"
69,"Thalassarche cauta","Estable"
69,"Thalassarche eremita","Decreciendo"
69,"Thalassarche melanophris","Estable"
69,"Thalassarche salvini","Creciendo"
69,"Thalasseus elegans","Estable"
69,"Tringa flavipes","Estable"
70,"Ameghinomya antiqua","Estable"
70,"Aulacomya atra","Estable"
70,"Charadrius collaris","Decreciendo"
70,"Charadrius modestus","Decreciendo"
70,"Chloephaga hybrida","Decreciendo"
70,"Coscoroba coscoroba","Decreciendo"
70,"Cygnus melancoryphus","Decreciendo"
70,"Desmophyllum dianthus","Decreciendo"
70,"Diomedea epomophora","Decreciendo"
70,"Diomedea exulans","Estable"
70,"Eleginops maclovinus","Decreciendo"
70,"Ensis macha","Estable"
70,"Falco peregrinus","Estable"
70,"Geranoaetus melanoleucus","Estable"
70,"Haematopus palliatus","Estable"
70,"Lagenorhynchus australis","Estable"
70,"Lagenorhynchus obscurus","Estable"
70,"Larosterna inca","Estable"
70,"Leucocarbo bougainvillii","Estable"
70,"Leucophaeus modestus","Decreciendo"
70,"Leucophaeus pipixcan","Decreciendo"
70,"Loxechinus albus","Decreciendo"
70,"Macronectes giganteus","Decreciendo"
70,"Mesodesma donacium","Decreciendo"
70,"Mytilus chilensis","Estable"
70,"Numenius phaeopus","Estable"
70,"Ostrea chilensis","Decreciendo"
70,"Otaria byronia","Estable"
70,"Pelecanus thagus","Creciendo"
70,"Phalacrocorax gaimardi","Decreciendo"
70,"Phoenicopterus chilensis","Estable"
70,"Plegadis chihi","Decreciendo"
70,"Puffinus creatopus","Decreciendo"
70,"Puffinus griseus","Decreciendo"
70,"Spheniscus humboldti","Estable"
70,"Sula variegata","Decreciendo"
70,"Tachyeres patachonicus","Estable"
70,"Tachyeres pteneres","Decreciendo"
70,"Tagelus dombeii","Decreciendo"
70,"Tawera elliptica","Decreciendo"
70,"Thalassarche melanophris","Estable"
70,"Thalassarche salvini","Creciendo"
70,"Thalasseus elegans","Estable"
70,"Tringa flavipes","Estable"
70,"Vultur gryphus","Estable"
71,"Cygnus melancoryphus","Decreciendo"
71,"Geranoaetus melanoleucus","Estable"
71,"Pelecanus thagus","Creciendo"
71,"Phoenicopterus chilensis","Estable"
72,"Ameghinomya antiqua","Estable"
72,"Arctocephalus tropicalis","Estable"
72,"Argopecten purpuratus","Estable"
72,"Aulacomya atra","Estable"
72,"Balaenoptera borealis","Creciendo"
72,"Charadrius modestus","Decreciendo"
72,"Chloephaga hybrida","Decreciendo"
72,"Chloephaga rubidiceps","Estable"
72,"Coscoroba coscoroba","Decreciendo"
72,"Cygnus melancoryphus","Decreciendo"
72,"Desmophyllum dianthus","Decreciendo"
72,"Diomedea epomophora","Decreciendo"
72,"Diomedea exulans","Estable"
72,"Durvillaea antarctica","Estable"
72,"Eleginops maclovinus","Decreciendo"
72,"Ensis macha","Estable"
72,"Errina antarctica","Decreciendo"
72,"Falco peregrinus","Estable"
