"rgn_id","spp","catch","year"
88,"PEJERREY DE MAR",13,2019
88,"PEJERREY DE MAR",9,2020
88,"JAIBA REINA",28,2012
88,"REINETA",1386,2014
88,"JAIBA REMADORA",13,2012
88,"REINETA",1613,2016
88,"SIERRA",88,2015
88,"ALBACORA O PEZ ESPADA",122,2012
88,"ALBACORA O PEZ ESPADA",28,2013
88,"ALBACORA O PEZ ESPADA / IVI HEHEU",228,2014
88,"ROBALO",3,2016
88,"CONGRIO NEGRO",17,2013
88,"ROBALO",3,2015
88,"COCHAYUYO",516,2017
88,"COCHAYUYO",1018,2018
88,"COCHAYUYO",27,2019
88,"JAIBA REINA",7,2021
88,"JIBIA O CALAMAR ROJO",2044,2019
88,"JIBIA O CALAMAR ROJO",15123,2012
88,"ROBALO",2,2015
88,"CONGRIO DORADO",25,2019
88,"CONGRIO DORADO",29,2020
88,"PICOROCO",105,2012
88,"CONGRIO NEGRO",27,2012
88,"PELILLO",1077,2021
88,"PICOROCO",67,2013
88,"PICOROCO",58,2014
88,"PICOROCO",37,2015
88,"PICOROCO",29,2016
88,"PELILLO",442,2014
88,"PICOROCO",22,2018
88,"PICOROCO",27,2019
88,"JIBIA O CALAMAR ROJO",5480,2013
88,"PICOROCO",7,2021
88,"CABRILLA COMUN",4,2014
88,"CONGRIO DORADO",31,2021
88,"SARDINA COMUN",263091,2012
88,"PIURE",119,2016
88,"PIURE",103,2017
88,"PIURE",95,2018
88,"PIURE",59,2019
88,"PIURE",16,2020
88,"PICOROCO",24,2017
88,"PEJEZORRO",1,2018
88,"PELILLO",157,2012
88,"PICOROCO",7,2020
88,"PELILLO",530,2016
88,"PELILLO",727,2017
88,"PIURE",176,2014
88,"PIURE",134,2015
88,"PELILLO",746,2020
88,"BACALAO DE PROFUNDIDAD",34,2013
88,"BACALAO DE PROFUNDIDAD",28,2014
88,"BACALAO DE PROFUNDIDAD",28,2015
88,"BACALAO DE PROFUNDIDAD",61,2016
88,"PEPINO DE MAR",50,2015
88,"COCHAYUYO",57,2020
88,"COCHAYUYO",58,2021
88,"ROBALO",5,2021
88,"ROLLIZO",4,2012
88,"ROLLIZO",1,2013
88,"PELILLO",755,2018
88,"ROLLIZO",2,2021
88,"PEZ SOL",1,2019
88,"BLANQUILLO",6,2018
88,"SARDINA COMUN",42803,2013
88,"CONGRIO COLORADO",38,2013
88,"CONGRIO COLORADO",38,2014
88,"PIURE",67,2017
88,"CHICOREA DE MAR",561,2014
88,"CHICOREA DE MAR",172,2015
88,"CHICOREA DE MAR",54,2016
88,"CONGRIO DORADO",11,2012
88,"CONGRIO DORADO",4,2015
88,"CONGRIO DORADO",60,2018
88,"JAIBA MORA",1,2019
88,"JAIBA MORA",3,2021
88,"JAIBA PACO",7,2021
88,"ROLLIZO",1,2021
88,"SARDINA COMUN",263095,2012
88,"CONGRIO NEGRO",16,2014
88,"CONGRIO NEGRO",1,2015
88,"PEJERREY DE MAR",6,2021
88,"REINETA",1387,2014
88,"REINETA",3116,2015
88,"PELILLO",801,2015
88,"JIBIA O CALAMAR ROJO",1712,2020
88,"JIBIA O CALAMAR ROJO",1487,2021
88,"JUREL",357,2012
88,"JUREL",2475,2013
88,"PELILLO",55,2019
88,"ROBALO",22,2012
88,"ROBALO",2,2013
88,"COCHAYUYO",375,2015
88,"COCHAYUYO",130,2016
88,"CARACOL TEGULA",13,2013
88,"CARACOL TEGULA",1,2014
88,"CARACOL TEGULA",1,2015
88,"CARACOL TEGULA",7,2018
88,"CARACOL TEGULA",7,2019
88,"CARACOL TEGULA",4,2020
88,"COJINOBA DEL NORTE / PIAFRI",189,2012
88,"ROLLIZO",1,2017
88,"COJINOBA DEL NORTE / PIAFRI",8,2014
88,"COJINOBA DEL SUR O AZUL",2,2012
88,"VIEJA O MULATA",1,2017
88,"JAIBA REINA",9,2014
88,"JAIBA REINA",4,2015
88,"JAIBA REINA",3,2016
88,"JAIBA REINA",12,2017
88,"JAIBA REINA",4,2018
88,"JAIBA REINA",4,2019
88,"JAIBA REINA",1,2020
88,"JAIBA REINA",10,2021
88,"JAIBA REMADORA",14,2012
88,"JAIBA REMADORA",4,2013
88,"JAIBA REMADORA",2,2014
88,"JAIBA REMADORA",3,2015
88,"JAIBA REMADORA",1,2017
88,"JAIBA REMADORA",3,2021
88,"JERGUILLA",1,2019
88,"JIBIA O CALAMAR ROJO",15286,2012
88,"JIBIA O CALAMAR ROJO",5522,2013
88,"JIBIA O CALAMAR ROJO",16828,2014
88,"JIBIA O CALAMAR ROJO",8391,2015
88,"PELILLO",743,2013
88,"REINETA",366,2017
88,"REINETA",198,2018
88,"REINETA",567,2019
88,"REINETA",52,2020
88,"REINETA",138,2021
88,"BACALAO DE PROFUNDIDAD",36,2012
88,"JUREL",2260,2014
88,"JUREL",1880,2015
88,"JUREL",1953,2016
88,"JUREL",2395,2017
88,"JUREL",3458,2018
88,"PEPINO DE MAR",4,2016
88,"PEPINO DE MAR",121,2017
88,"PEPINO DE MAR",257,2018
88,"PEPINO DE MAR",67,2019
88,"PEPINO DE MAR",1,2021
88,"PESCADO NO CLASIFICADO",1,2012
88,"PESCADO NO CLASIFICADO",3,2013
88,"PEZ SOL",1,2014
88,"LUGA CUCHARA O CORTA",71,2017
88,"BLANQUILLO",1,2019
88,"BLANQUILLO",1,2020
88,"BLANQUILLO",1,2021
88,"ALBACORA O PEZ ESPADA / IVI HEHEU",122,2012
88,"ALBACORA O PEZ ESPADA / IVI HEHEU",28,2013
88,"ALBACORA O PEZ ESPADA / IVI HEHEU",30,2020
88,"ALMEJA",9,2012
88,"ALMEJA",10,2015
88,"ALMEJA",15,2020
88,"ANCHOVETA",40119,2012
88,"CABRILLA COMUN",10,2015
88,"CABRILLA COMUN",8,2016
88,"CABRILLA COMUN",13,2017
88,"CABRILLA COMUN",5,2018
88,"CABRILLA COMUN",1,2019
88,"CABRILLA COMUN",2,2020
88,"CABRILLA ESPAÑOLA",9,2014
88,"CABRILLA ESPAÑOLA",2,2021
88,"PIURE",16,2021
88,"JIBIA O CALAMAR ROJO",18920,2016
88,"JIBIA O CALAMAR ROJO",15900,2017
88,"BACALADILLO O MOTE",6098,2018
88,"BACALADILLO O MOTE",4580,2019
88,"BACALADILLO O MOTE",10333,2020
88,"BACALADILLO O MOTE",13746,2021
88,"COCHAYUYO",26,2012
88,"COCHAYUYO",17,2013
88,"COCHAYUYO",249,2014
88,"PELILLO",88,2012
88,"PELILLO",800,2015
88,"PELILLO",529,2016
88,"PELILLO",715,2017
88,"PELILLO",708,2018
88,"PELILLO",52,2019
88,"PELILLO",708,2020
88,"PEPINO DE MAR",40,2015
88,"PEPINO DE MAR",77,2017
88,"COJINOBA DEL NORTE / PIAFRI",1,2013
88,"CARACOL TRUMULCO",1,2015
88,"CARACOL TRUMULCO",1,2019
88,"CONGRIO COLORADO",55,2012
88,"CHANCHARRO",1,2015
88,"CHICOREA DE MAR",123,2012
88,"CHICOREA DE MAR",228,2013
88,"PIURE",125,2015
88,"PIURE",111,2016
88,"JAIBA MORA",1,2014
88,"JAIBA MORA",1,2015
88,"JAIBA MORA",2,2016
88,"JAIBA MORA",3,2017
88,"MACHUELO O TRITRE",2129,2017
88,"MACHUELO O TRITRE",17,2018
88,"MACHUELO O TRITRE",140,2019
88,"MACHUELO O TRITRE",333,2020
88,"MACHUELO O TRITRE",170,2021
88,"MERLUZA COMUN",944,2012
88,"MERLUZA COMUN",940,2013
88,"MERLUZA COMUN",512,2014
88,"MERLUZA COMUN",606,2015
88,"REINETA",80,2012
88,"REINETA",1614,2016
88,"CHOLGA",73,2015
88,"CHOLGA",62,2016
88,"CHORITO",9,2012
88,"CHORO",1,2015
88,"SIERRA",51,2018
88,"SIERRA",66,2019
88,"TIBURON O MARRAJO DENTUDO",4,2012
88,"TIBURON O MARRAJO DENTUDO",2,2020
88,"JAIBA PELUDA O PACHONA",120,2012
88,"JAIBA PELUDA O PACHONA",59,2013
88,"JAIBA PELUDA O PACHONA",43,2014
88,"JAIBA PELUDA O PACHONA",28,2015
88,"JAIBA PELUDA O PACHONA",33,2016
88,"JAIBA PELUDA O PACHONA",30,2017
88,"JAIBA PELUDA O PACHONA",17,2018
88,"JAIBA PELUDA O PACHONA",16,2019
88,"JAIBA PELUDA O PACHONA",19,2020
88,"JAIBA PELUDA O PACHONA",32,2021
88,"JAIBA REINA",29,2012
88,"JAIBA REINA",19,2013
88,"PAMPANITO",670,2019
88,"PAMPANITO",1813,2020
88,"PAMPANITO",546,2021
88,"PEJEGALLO",5,2012
88,"PEJEGALLO",5,2014
88,"PEJEGALLO",4,2015
88,"PEJEGALLO",6,2016
88,"PEJEGALLO",8,2017
88,"PEJEGALLO",8,2018
88,"PEJEGALLO",3,2019
88,"PEJERREY DE MAR",64,2012
88,"PEJERREY DE MAR",30,2013
88,"PEJERREY DE MAR",30,2014
88,"PEJERREY DE MAR",43,2015
88,"PEJERREY DE MAR",12,2016
88,"PEJERREY DE MAR",12,2017
88,"PEJERREY DE MAR",43,2018
88,"BACALADILLO O MOTE",5779,2012
88,"BACALADILLO O MOTE",7657,2013
88,"BACALADILLO O MOTE",15045,2014
88,"BACALADILLO O MOTE",2680,2015
88,"JIBIA O CALAMAR ROJO",12278,2018
88,"BACALADILLO O MOTE",12842,2017
88,"LAPA NEGRA",24,2018
88,"LAPA NEGRA",7,2019
88,"LISA",1,2016
88,"LISA",2,2019
88,"LUCHE",2,2014
88,"LUCHE",9,2015
88,"LUCHE",4,2016
88,"LUCHE",10,2017
88,"LUCHE",2,2018
88,"BACALAO DE PROFUNDIDAD",56,2017
88,"BACALAO DE PROFUNDIDAD",35,2018
88,"BACALAO DE PROFUNDIDAD",34,2019
88,"BACALAO DE PROFUNDIDAD",13,2020
88,"BACALAO DE PROFUNDIDAD",37,2021
88,"BLANQUILLO",3,2012
88,"BLANQUILLO",2,2016
88,"BLANQUILLO",1,2017
88,"LUGA CUCHARA O CORTA",213,2018
88,"LUGA CUCHARA O CORTA",222,2019
88,"LUGA CUCHARA O CORTA",229,2020
88,"LUGA CUCHARA O CORTA",253,2021
88,"LUGA NEGRA O CRESPA",1949,2012
88,"LUGA NEGRA O CRESPA",2352,2013
88,"LUGA NEGRA O CRESPA",1521,2014
88,"LUGA NEGRA O CRESPA",2869,2015
88,"LUGA NEGRA O CRESPA",1656,2016
88,"LUGA NEGRA O CRESPA",1257,2017
88,"ATUN ALETA AMARILLA / KAHI AVE AVE",1,2012
88,"CABRILLA",29,2012
88,"CABRILLA",8,2013
88,"CALAMAR",86,2012
88,"CHICOREA DE MAR",195,2013
88,"CHICOREA DE MAR",559,2014
88,"CHICOREA DE MAR",170,2015
88,"CHICOREA DE MAR",51,2016
88,"CHICOREA DE MAR",132,2017
88,"CHICOREA DE MAR",334,2018
88,"REINETA",154,2013
88,"NAVAJUELA",2,2015
88,"NAVAJUELA",3,2018
88,"NAVAJUELA",1,2019
88,"PEJERREY DE MAR",48,2012
88,"PEJERREY DE MAR",9,2013
88,"PEJERREY DE MAR",7,2020
88,"PEJERREY DE MAR",5,2021
88,"CAMARON DE ROCA",1,2021
88,"CARACOL RUBIO",3,2019
88,"CARACOL TEGULA",14,2012
88,"JAIBA LIMON",101,2014
88,"JAIBA LIMON",158,2015
88,"JAIBA LIMON",519,2016
88,"JAIBA LIMON",199,2017
88,"JAIBA LIMON",623,2018
88,"JAIBA LIMON",615,2019
88,"CARACOL TEGULA",4,2021
88,"PEPINO DE MAR",246,2018
88,"PICOROCO",108,2012
88,"CHANCHARRO",2,2012
88,"JAIBA MARMOLA",7,2013
88,"JAIBA MARMOLA",1,2016
88,"PICOROCO",66,2013
88,"PICOROCO",27,2016
88,"PIURE",241,2012
88,"PIURE",174,2014
88,"MACHUELO O TRITRE",351,2013
88,"MACHUELO O TRITRE",349,2014
88,"CHICOREA DE MAR",136,2017
88,"CHICOREA DE MAR",340,2018
88,"CHICOREA DE MAR",79,2019
88,"CHICOREA DE MAR",69,2020
88,"CHICOREA DE MAR",43,2021
88,"CHOLGA",57,2012
88,"CHOLGA",47,2013
88,"CHOLGA",48,2014
88,"CHOLGA",86,2015
88,"CORVINA",27,2012
88,"SIERRA",79,2017
88,"SIERRA",58,2018
88,"SIERRA",69,2019
88,"SIERRA",80,2020
88,"SIERRA",26,2021
88,"TAQUILLA",5,2020
88,"TIBURON O MARRAJO",4,2012
88,"TIBURON O MARRAJO DENTUDO",7,2014
88,"TIBURON O MARRAJO DENTUDO",1,2015
88,"TIBURON O MARRAJO DENTUDO",8,2016
88,"TIBURON O MARRAJO DENTUDO",4,2017
88,"TIBURON O MARRAJO DENTUDO",33,2018
88,"TIBURON O MARRAJO DENTUDO",7,2019
88,"TIBURON O MARRAJO DENTUDO",1,2020
88,"TIBURON O MARRAJO DENTUDO",4,2021
88,"TIBURON SARDINERO",1,2016
88,"TIBURON SARDINERO",6,2017
88,"TIBURON SARDINERO",2,2019
88,"TIBURON SARDINERO",2,2020
88,"TIBURON SARDINERO",1,2021
88,"TUMBAO",1,2012
88,"VIDRIOLA, PALOMETA, DORADO O TOREMO",1,2014
88,"JAIBA MARMOLA",1,2018
88,"JAIBA MORA",13,2013
88,"JAIBA PATUDA",3,2021
88,"JAIBA PELUDA O PACHONA",118,2012
88,"COCHAYUYO",131,2020
88,"COCHAYUYO",123,2021
88,"COCHINILLA",5,2020
88,"COJINOBA DEL NORTE",189,2012
88,"COJINOBA DEL NORTE",1,2013
88,"COJINOBA DEL NORTE / PIAFRI",16,2014
88,"JIBIA O CALAMAR ROJO",16824,2014
88,"JIBIA O CALAMAR ROJO",8382,2015
88,"JIBIA O CALAMAR ROJO",18913,2016
88,"JIBIA O CALAMAR ROJO",15894,2017
88,"JIBIA O CALAMAR ROJO",1641,2020
88,"JIBIA O CALAMAR ROJO",1482,2021
88,"JUREL",355,2012
88,"LAPA NEGRA",36,2012
88,"LAPA NEGRA",25,2013
88,"LAPA NEGRA",28,2014
88,"LAPA NEGRA",24,2016
88,"BACALADILLO O MOTE",2780,2016
88,"LAPA NEGRA",15,2017
88,"CHOLGA",49,2013
88,"CALAMAR",6,2015
88,"CONGRIO COLORADO",32,2016
88,"LISA",1,2018
88,"CONGRIO COLORADO",21,2019
88,"CONGRIO COLORADO",5,2020
88,"CONGRIO COLORADO",10,2021
88,"CONGRIO DORADO",14,2012
88,"CONGRIO DORADO",1,2014
88,"LUCHE",9,2019
88,"LUCHE",5,2020
88,"LUCHE",6,2021
88,"LUGA CUCHARA O CORTA",10,2012
88,"LUGA CUCHARA O CORTA",7,2013
88,"LUGA CUCHARA O CORTA",13,2014
88,"LUGA CUCHARA O CORTA",66,2015
88,"LUGA CUCHARA O CORTA",90,2016
88,"CONGRIO NEGRO",2,2015
88,"CONGRIO NEGRO",1,2017
88,"CONGRIO NEGRO",7,2018
88,"CONGRIO NEGRO",6,2019
88,"CABALLA",1,2013
88,"CABALLA",17,2014
88,"CABALLA",6,2015
88,"CABALLA",8,2017
88,"CABALLA",147,2019
88,"CABINZA",1,2014
88,"LUGA NEGRA O CRESPA",1096,2018
88,"LUGA NEGRA O CRESPA",1602,2019
88,"LUGA NEGRA O CRESPA",2075,2020
88,"LUGA NEGRA O CRESPA",1111,2021
88,"MACHUELO O TRITRE",332,2020
88,"MACHUELO O TRITRE",169,2021
88,"MERLUZA COMUN",935,2012
88,"MERLUZA COMUN",939,2013
88,"MERLUZA COMUN",605,2015
88,"MERLUZA COMUN",576,2018
88,"CHICOREA DE MAR",77,2019
88,"CHICOREA DE MAR",68,2020
88,"CHOLGA",61,2012
88,"SIERRA",70,2015
88,"SIERRA",65,2016
88,"CALAMAR",4,2017
88,"CALAMAR",2,2018
88,"CAMARON DE ROCA",1,2019
88,"ERIZO",1,2019
88,"JAIBA LIMON",134,2012
88,"JAIBA LIMON",119,2013
88,"LUGA CUCHARA O CORTA",26,2014
88,"LUGA CUCHARA O CORTA",86,2015
88,"LUGA CUCHARA O CORTA",96,2016
88,"LUGA CUCHARA O CORTA",121,2017
88,"LUGA CUCHARA O CORTA",230,2018
88,"LUGA CUCHARA O CORTA",237,2019
88,"JAIBA LIMON",403,2020
88,"LUGA NEGRA O CRESPA",1908,2012
88,"JAIBA LIMON",84,2021
88,"JAIBA MARMOLA",5,2012
88,"LUGA NEGRA O CRESPA",1350,2017
88,"LUGA NEGRA O CRESPA",1110,2018
88,"LUGA NEGRA O CRESPA",1632,2019
88,"LUGA NEGRA O CRESPA",2102,2020
88,"LUGA NEGRA O CRESPA",1136,2021
88,"MACHUELO O TRITRE",471,2012
88,"JAIBA MORA",14,2013
88,"ATUN ALETA AMARILLA / KAHI AVE AVE",1,2015
88,"MACHUELO O TRITRE",215,2015
88,"MACHUELO O TRITRE",1031,2016
88,"ATUN ALETA LARGA",1,2014
88,"ATUN ALETA LARGA",1,2016
88,"ATUN CHAUCHERA",1,2018
88,"JAIBA PANCHOTE O CANGREJO",1,2012
88,"JAIBA PANCHOTE O CANGREJO",1,2013
88,"JAIBA PANCHOTE O CANGREJO",1,2014
88,"SARDINA COMUN",42802,2013
88,"SARDINA COMUN",171406,2014
88,"SARDINA COMUN",89813,2020
88,"SIERRA",206,2012
88,"SIERRA",75,2013
88,"SIERRA",116,2014
88,"ERIZO",12,2012
88,"ERIZO",3,2013
88,"SIERRA",58,2017
88,"JAIBA PATUDA",7,2017
88,"JAIBA PATUDA",8,2018
88,"JAIBA PATUDA",13,2019
88,"JAIBA PATUDA",5,2021
88,"ALMEJA",25,2016
88,"ALMEJA",17,2017
88,"ALMEJA",18,2018
88,"ALMEJA",49,2019
88,"ALMEJA",14,2020
88,"ALMEJA",22,2021
88,"ANCHOVETA",40117,2012
88,"ANCHOVETA",16384,2013
88,"ANCHOVETA",27020,2014
88,"ANCHOVETA",32576,2015
88,"ANCHOVETA",32409,2016
88,"ANCHOVETA",26226,2017
88,"ANCHOVETA",29144,2018
88,"ANCHOVETA",72557,2019
88,"ANCHOVETA",71857,2020
88,"ANCHOVETA",76163,2021
88,"ATUN ALETA AMARILLA",1,2012
88,"ATUN ALETA AMARILLA / KAHI AVE AVE",2,2014
88,"CORVINA",14,2013
88,"ATUN ALETA AMARILLA / KAHI AVE AVE",1,2016
88,"ATUN ALETA AMARILLA / KAHI AVE AVE",1,2017
88,"CABRILLA",30,2012
88,"CABRILLA",9,2013
88,"CABRILLA COMUN",3,2013
88,"ATUN CHAUCHERA",3,2019
88,"AZULEJO",1,2014
88,"AZULEJO",1,2015
88,"AZULEJO",8,2018
88,"AZULEJO",1,2020
88,"CONGRIO COLORADO",82,2012
88,"CONGRIO COLORADO",50,2013
88,"CONGRIO COLORADO",53,2014
88,"CONGRIO COLORADO",31,2015
88,"ALBACORA O PEZ ESPADA / IVI HEHEU",312,2018
88,"ALBACORA O PEZ ESPADA / IVI HEHEU",439,2019
88,"ERIZO",1,2014
88,"ERIZO",1,2015
88,"CONGRIO COLORADO",25,2017
88,"CONGRIO COLORADO",22,2018
88,"LUGA-ROJA",7,2013
88,"LUGA CUCHARA O CORTA",25,2012
88,"LUGA CUCHARA O CORTA",34,2013
88,"CULENGUE",1,2016
88,"CONGRIO DORADO",6,2015
88,"JUREL",1655,2019
88,"JUREL",2153,2020
88,"JUREL",2194,2021
88,"LANGOSTINO COLORADO",29,2014
88,"LAPA NEGRA",69,2012
88,"LAPA NEGRA",44,2013
88,"LAPA NEGRA",29,2014
88,"CONGRIO NEGRO",21,2013
88,"CONGRIO NEGRO",23,2014
88,"LAPA NEGRA",25,2016
88,"LAPA NEGRA",16,2017
88,"CONGRIO NEGRO",1,2020
88,"CONGRIO NEGRO",2,2021
88,"CORVINA",38,2012
88,"LAPA NEGRA",2,2020
88,"CORVINA",20,2014
88,"CORVINA",28,2015
88,"LISA",8,2012
88,"CORVINA",97,2016
88,"CORVINA",5,2017
88,"CORVINA",18,2019
88,"CORVINA",23,2020
88,"CORVINA",26,2021
88,"CRUSTACEO NO CLASIFICADO",1,2012
88,"CULENGUE",12,2012
88,"CULENGUE",1,2013
88,"CULENGUE",15,2014
88,"MERLUZA COMUN",706,2020
88,"NAVAJUELA",11,2012
88,"CULENGUE",6,2018
88,"CALAMAR",78,2012
88,"ALBACORA O PEZ ESPADA / IVI HEHEU",29,2020
88,"ALBACORA O PEZ ESPADA / IVI HEHEU",93,2021
88,"ERIZO",3,2016
88,"ERIZO",3,2017
88,"ALMEJA",12,2014
88,"ALMEJA",12,2015
88,"CULENGUE",10,2014
88,"NAVAJUELA",9,2014
88,"ERIZO",10,2012
88,"JAIBA LIMON",133,2012
88,"JAIBA LIMON",99,2014
88,"JAIBA LIMON",150,2015
88,"JAIBA LIMON",516,2016
88,"LUGA CUCHARA O CORTA",234,2020
88,"LUGA CUCHARA O CORTA",291,2021
88,"LUGA NEGRA O CRESPA",2704,2013
88,"LUGA NEGRA O CRESPA",1526,2014
88,"LUGA NEGRA O CRESPA",2932,2015
88,"LUGA NEGRA O CRESPA",1678,2016
88,"COCHAYUYO",688,2017
88,"JAIBA MARMOLA",2,2018
88,"JAIBA MARMOLA",3,2021
88,"JAIBA MORA",27,2012
88,"ALBACORA O PEZ ESPADA / IVI HEHEU",527,2016
88,"LENGUADO",2,2021
88,"LENGUADO DE OJOS CHICOS",1,2014
88,"CORVINA",13,2013
88,"CALAMAR",1,2013
88,"CALAMAR",4,2014
88,"COJINOBA DEL NORTE / PIAFRI",107,2015
88,"COJINOBA DEL NORTE / PIAFRI",114,2016
88,"COJINOBA DEL NORTE / PIAFRI",17,2017
88,"COJINOBA DEL NORTE / PIAFRI",17,2018
88,"COJINOBA DEL SUR",2,2012
88,"JAIBA PANCHOTE O CANGREJO",4,2017
88,"JAIBA PANCHOTE O CANGREJO",1,2018
88,"NAVAJUELA",1,2016
88,"ALBACORA O PEZ ESPADA / IVI HEHEU",511,2017
88,"CHOLGA",50,2017
88,"CONGRIO DORADO",73,2018
88,"JAIBA LIMON",620,2018
88,"JAIBA LIMON",398,2020
88,"ALMEJA",7,2012
88,"ALMEJA",8,2013
88,"LUCHE",22,2021
88,"LUGA-ROJA",5,2012
88,"CULENGUE",8,2012
88,"NAVAJUELA",6,2013
88,"NAVAJUELA",3,2015
88,"LAPA NEGRA",8,2019
88,"CONGRIO DORADO",5,2016
88,"CONGRIO DORADO",4,2017
88,"JAIBA PANCHOTE O CANGREJO",3,2019
88,"LUCHE",26,2015
88,"CORVINA",11,2014
88,"JAIBA LIMON",55,2021
88,"JAIBA MARMOLA",4,2012
88,"JAIBA MARMOLA",6,2013
88,"COCHAYUYO",395,2016
88,"PAMPANITO",1159,2016
88,"COCHAYUYO",1160,2018
88,"COCHAYUYO",273,2019
88,"LUCHE",21,2013
88,"LUCHE",29,2014
88,"CULENGUE",3,2016
88,"NAVAJUELA",4,2018
88,"NAVAJUELA",7,2019
88,"CONGRIO DORADO",26,2019
88,"CORVINA",27,2015
88,"CORVINA",19,2018
88,"LISA",3,2018
88,"LISA",3,2019
88,"LISA",15,2020
88,"LISA",30,2021
88,"COJINOBA DEL SUR O AZUL",6,2019
88,"CHORITO",1,2016
88,"CHORITO",1,2017
88,"NAVAJUELA",3,2017
88,"CHOLGA",71,2016
88,"CHORO",2,2013
88,"JAIBA PANCHOTE O CANGREJO",1,2020
88,"CONGRIO DORADO",30,2020
88,"LUCHE",27,2019
88,"LUCHE",17,2020
88,"CORVINA",9,2020
88,"CORVINA",1,2021
88,"NAVAJUELA",9,2012
88,"CHORITO",1,2013
88,"LAPA NEGRA",29,2018
88,"CHORITO",1,2014
88,"COCHAYUYO",947,2015
88,"CHORO",2,2012
88,"CONGRIO NEGRO",34,2012
88,"CHORO",2,2015
88,"CULENGUE",4,2019
88,"CONGRIO DORADO",39,2021
88,"PAMPANITO",1819,2017
88,"PAMPANITO",1182,2014
88,"LAPA NEGRA",22,2015
88,"COCHAYUYO",142,2013
88,"LUCHE",20,2017
88,"LUCHE",18,2012
88,"PAMPANITO",177,2018
88,"NAVAJUELA",3,2020
88,"JAIBA PATUDA",7,2016
88,"LISA",2,2013
88,"LISA",2,2016
88,"JAIBA PATUDA",3,2015
88,"CHORO",6,2021
88,"MERLUZA DE COLA",1,2014
88,"CHORITO",7,2012
88,"JAIBA PATUDA",43,2012
88,"PAMPANITO",267,2013
88,"NAVAJUELA",1,2021
88,"CORVINA",10,2018
88,"CORVINA",15,2019
88,"CHOLGA",53,2021
88,"PAMPANITO",517,2015
88,"MERLUZA COMUN",1085,2021
88,"COCHAYUYO",670,2014
88,"JAIBA PANCORA",1,2021
88,"JAIBA PATUDA",15,2014
88,"JAIBA PANCHOTE O CANGREJO",2,2021
88,"PAMPANITO",468,2012
88,"CHOLGA",72,2019
88,"LUCHE",18,2018
88,"MERLUZA COMUN",703,2020
88,"COCHAYUYO",107,2012
88,"MERLUZA COMUN",577,2018
88,"CHOLGA",26,2020
88,"CHORO",1,2020
88,"CHORO",6,2017
88,"MERLUZA COMUN",362,2017
88,"CHORO",11,2018
88,"CHORO",30,2019
88,"MERLUZA COMUN",763,2019
88,"CHOLGA",72,2018
88,"MERLUZA COMUN",638,2016
88,"JAIBA PATUDA",28,2013
88,"LUCHE",16,2016
89,"CONGRIO COLORADO",25,2017
89,"CONGRIO COLORADO",32,2016
89,"CONGRIO COLORADO",52,2015
89,"CONGRIO COLORADO",24,2018
89,"JUREL FINO",1,2018
89,"CONGRIO COLORADO",87,2014
89,"JUREL FINO",1,2020
89,"COJINOBA DEL NORTE / PIAFRI",1,2019
89,"LAPA NEGRA",118,2014
89,"LAPA PICTA",1,2013
89,"JUREL FINO",1,2019
89,"LAPA NEGRA",126,2013
89,"CONGRIO COLORADO",59,2012
89,"COJINOBA DEL NORTE / PIAFRI",6,2018
89,"CARACOL TEGULA",10,2014
89,"LENGUADO",1,2018
89,"LAPA NEGRA",210,2012
89,"JUREL",17,2020
89,"COJINOBA DEL NORTE / PIAFRI",2,2021
89,"VIEJA O MULATA",5,2017
89,"COJINOBA DEL NORTE / PIAFRI",21,2015
89,"COJINOBA DEL NORTE / PIAFRI",7,2016
89,"LAPA NEGRA",11,2021
89,"VIDRIOLA, PALOMETA, DORADO O TOREMO",11,2021
89,"ANCHOVETA",16,2012
89,"LAPA REINA",1,2015
89,"LENGUADO",2,2016
89,"LENGUADO OJOS CHICOS",4,2013
89,"ALBACORA O PEZ ESPADA / IVI HEHEU",14,2017
89,"LOCO",3,2017
89,"CONGRIO COLORADO",86,2013
89,"LAPA NEGRA",14,2019
89,"LAPA NEGRA",8,2020
89,"ALBACORA O PEZ ESPADA / IVI HEHEU",12,2016
89,"CHASQUE O CHALACO",5,2014
89,"CHOCHA",1,2012
89,"CHOLGA",10,2012
89,"CONGRIO COLORADO",13,2020
89,"CONGRIO COLORADO",14,2021
89,"LAPA NEGRA",75,2018
89,"BONITO",17,2020
89,"CARACOL LOCATE",2,2012
89,"JUREL",2,2019
89,"ALBACORA O PEZ ESPADA",21,2012
89,"ALBACORA O PEZ ESPADA",1,2013
89,"ALBACORA O PEZ ESPADA / IVI HEHEU",13,2014
89,"ALBACORA O PEZ ESPADA / IVI HEHEU",5,2015
89,"CABALLA",9,2012
89,"ALBACORA O PEZ ESPADA / IVI HEHEU",15,2018
89,"CONGRIO COLORADO",22,2019
89,"LAPA NEGRA",134,2016
89,"COJINOBA DEL NORTE / PIAFRI",35,2014
89,"BONITO",11,2019
89,"CABALLA",1,2018
89,"CABINZA",1,2012
89,"CABINZA",9,2013
89,"CABINZA",2,2014
89,"ANCHOVETA",19,2013
89,"LAPA ROSADA",5,2013
89,"ANCHOVETA",3,2020
89,"BRECA O BILAGAY",1,2016
89,"PULPO DEL NORTE",496,2019
89,"LAPA NEGRA",107,2015
89,"PIURE",2,2012
89,"LAPA NEGRA",141,2017
