"rgn_id","habitat","year","health"
70,"Marismas y humedales",2018,94.1860465116279
70,"Playas y dunas",2018,56.8181818181818
71,"Macrocystis",2018,98.2318271119843
71,"Bosques y matorrales",2018,0.11454753722795
71,"Marismas y humedales",2018,100
71,"Playas y dunas",2018,26.0408163265307
72,"Macrocystis",2018,98.2318271119843
72,"Bosques y matorrales",2018,80.7692307692308
72,"Marismas y humedales",2018,90.6235735319126
72,"Playas y dunas",2018,58.4224042198778
73,"Macrocystis",2018,98.2318271119843
73,"Bosques y matorrales",2018,95.4313046346693
73,"Marismas y humedales",2018,95.3846153846154
73,"Playas y dunas",2018,2.51748251748252
74,"Macrocystis",2018,98.2318271119843
74,"Bosques y matorrales",2018,99.5969112719149
74,"Marismas y humedales",2018,100
74,"Playas y dunas",2018,100
75,"Macrocystis",2018,98.2318271119843
75,"Bosques y matorrales",2018,99.5036156391715
75,"Marismas y humedales",2018,98.4984984984985
75,"Playas y dunas",2018,15.5717761557178
76,"Macrocystis",2018,98.2318271119843
76,"Bosques y matorrales",2018,98.3505777094712
76,"Marismas y humedales",2018,89.6601590744758
76,"Playas y dunas",2018,61.2068965517241
77,"Macrocystis",2018,98.2318271119843
77,"Bosques y matorrales",2018,96.3357443764407
77,"Marismas y humedales",2018,100
77,"Playas y dunas",2018,61.1111111111111
78,"Macrocystis",2018,98.2318271119843
78,"Bosques y matorrales",2018,97.2671960400124
78,"Marismas y humedales",2018,100
78,"Playas y dunas",2018,100
79,"Macrocystis",2018,98.2318271119843
79,"Bosques y matorrales",2018,100
79,"Marismas y humedales",2018,82.3950870010236
79,"Playas y dunas",2018,100
80,"Macrocystis",2018,98.2318271119843
80,"Bosques y matorrales",2018,97.7153906753564
80,"Marismas y humedales",2018,35.7142857142857
80,"Playas y dunas",2018,86.9565217391304
81,"Macrocystis",2018,98.2318271119843
81,"Bosques y matorrales",2018,82.473870007614
81,"Marismas y humedales",2018,77.1202401271261
81,"Playas y dunas",2018,66.7916666666667
82,"Macrocystis",2018,98.2318271119843
82,"Bosques y matorrales",2018,100
82,"Marismas y humedales",2018,76.0000000000003
82,"Playas y dunas",2018,85.8181818181818
83,"Macrocystis",2018,98.2318271119843
83,"Bosques y matorrales",2018,86.7178037949133
83,"Marismas y humedales",2018,64.6808510638297
83,"Playas y dunas",2018,60.2040816326531
84,"Macrocystis",2018,98.2318271119843
84,"Bosques y matorrales",2018,
84,"Marismas y humedales",2018,
84,"Playas y dunas",2018,
85,"Macrocystis",2018,98.2318271119843
85,"Bosques y matorrales",2018,99.3560793683167
85,"Marismas y humedales",2018,57.1428571428571
85,"Playas y dunas",2018,86.2068965517243
86,"Macrocystis",2018,98.2318271119843
86,"Bosques y matorrales",2018,88.8888888888889
86,"Marismas y humedales",2018,94.7368421052632
86,"Playas y dunas",2018,89.4977168949775
87,"Macrocystis",2018,98.2318271119843
87,"Bosques y matorrales",2018,88.2963390025944
87,"Marismas y humedales",2018,89.6375701888718
87,"Playas y dunas",2018,78.3369803063458
88,"Macrocystis",2018,98.2318271119843
88,"Bosques y matorrales",2018,96.7952199891366
88,"Marismas y humedales",2018,100
88,"Playas y dunas",2018,98.837209302326
89,"Macrocystis",2018,98.2318271119843
89,"Bosques y matorrales",2018,77.0707070707071
89,"Marismas y humedales",2018,29.2772186642269
89,"Playas y dunas",2018,96.8752472114548
90,"Macrocystis",2018,98.2318271119843
90,"Bosques y matorrales",2018,94.1991621011927
90,"Marismas y humedales",2018,94.2148760330578
90,"Playas y dunas",2018,98.7341772151899
91,"Macrocystis",2018,98.2318271119843
91,"Bosques y matorrales",2018,87.5053778861322
91,"Marismas y humedales",2018,56.1711729862595
91,"Playas y dunas",2018,81.2379110251451
92,"Macrocystis",2018,98.2318271119843
92,"Bosques y matorrales",2018,92.1085745101565
92,"Marismas y humedales",2018,59.5515695067263
92,"Playas y dunas",2018,71.7156105100463
93,"Macrocystis",2018,98.2318271119843
93,"Bosques y matorrales",2018,85.7142857142857
93,"Marismas y humedales",2018,0
93,"Playas y dunas",2018,96.4272954626652
94,"Macrocystis",2018,98.2318271119843
94,"Bosques y matorrales",2018,100
94,"Marismas y humedales",2018,90.0584795321637
94,"Playas y dunas",2018,71.7948717948718
95,"Macrocystis",2018,98.2318271119843
95,"Bosques y matorrales",2018,99.4506468190681
95,"Marismas y humedales",2018,100
95,"Playas y dunas",2018,41.7391304347826
96,"Macrocystis",2018,98.2318271119843
96,"Bosques y matorrales",2018,100
96,"Marismas y humedales",2018,78.9847715736041
96,"Playas y dunas",2018,100
97,"Macrocystis",2018,98.2318271119843
97,"Bosques y matorrales",2018,60.4871420417963
97,"Marismas y humedales",2018,72.796354368533
97,"Playas y dunas",2018,39.3769089798412
98,"Macrocystis",2018,98.2318271119843
98,"Bosques y matorrales",2018,100
98,"Marismas y humedales",2018,70.3703703703704
98,"Playas y dunas",2018,81.8181818181818
99,"Macrocystis",2018,98.2318271119843
99,"Bosques y matorrales",2018,98.9780469341408
99,"Marismas y humedales",2018,53.5211267605635
99,"Playas y dunas",2018,80.5031446540882
100,"Macrocystis",2018,98.2318271119843
100,"Bosques y matorrales",2018,83.5586567815089
100,"Marismas y humedales",2018,61.3675213675214
100,"Playas y dunas",2018,99.8087954110899
101,"Macrocystis",2018,98.2318271119843
101,"Bosques y matorrales",2018,100
101,"Marismas y humedales",2018,92.823954568921
101,"Playas y dunas",2018,97.1428571428571
102,"Macrocystis",2018,98.2318271119843
102,"Bosques y matorrales",2018,100
102,"Marismas y humedales",2018,25.7270693512304
102,"Playas y dunas",2018,100
103,"Macrocystis",2018,98.2318271119843
103,"Bosques y matorrales",2018,89.6551724137931
103,"Marismas y humedales",2018,60.9336609336609
103,"Playas y dunas",2018,5.08928571428572
1,"Macrocystis",2019,96.4949185775877
1,"Bosques y matorrales",2019,91.5789473684211
1,"Marismas y humedales",2019,77.3006134969324
1,"Playas y dunas",2019,97.7900552486189
2,"Macrocystis",2019,96.4949185775877
2,"Bosques y matorrales",2019,97.7885357694289
2,"Marismas y humedales",2019,85.1239669421488
2,"Playas y dunas",2019,81.8467995802729
3,"Macrocystis",2019,96.4949185775877
3,"Bosques y matorrales",2019,100
3,"Marismas y humedales",2019,22.0735785953177
3,"Playas y dunas",2019,96.8052966510253
4,"Macrocystis",2019,96.4949185775877
4,"Bosques y matorrales",2019,6.33539115474142
4,"Marismas y humedales",2019,75.2688172043011
4,"Playas y dunas",2019,70.5046728971963
5,"Macrocystis",2019,96.4949185775877
5,"Bosques y matorrales",2019,29.7077922077922
5,"Marismas y humedales",2019,34.375
5,"Playas y dunas",2019,100
6,"Macrocystis",2019,96.4949185775877
6,"Bosques y matorrales",2019,88.485783440168
6,"Marismas y humedales",2019,100
6,"Playas y dunas",2019,100
7,"Macrocystis",2019,96.4949185775877
7,"Bosques y matorrales",2019,92.6918326800193
7,"Marismas y humedales",2019,81.0843748331668
7,"Playas y dunas",2019,96.5940244412434
8,"Macrocystis",2019,96.4949185775877
8,"Bosques y matorrales",2019,91.6608003465642
8,"Marismas y humedales",2019,97.8571428571429
8,"Playas y dunas",2019,100
9,"Macrocystis",2019,96.4949185775877
9,"Bosques y matorrales",2019,100
9,"Marismas y humedales",2019,8.10810810810811
9,"Playas y dunas",2019,81.5464205816555
10,"Macrocystis",2019,96.4949185775877
10,"Bosques y matorrales",2019,98.6301369863014
10,"Marismas y humedales",2019,55.5555555555556
10,"Playas y dunas",2019,92.9705215419501
11,"Macrocystis",2019,96.4949185775877
11,"Bosques y matorrales",2019,84.2105263157895
11,"Marismas y humedales",2019,93.4554334554335
11,"Playas y dunas",2019,51.4218289085546
12,"Macrocystis",2019,96.4949185775877
12,"Bosques y matorrales",2019,88.8506107109302
12,"Marismas y humedales",2019,95.8598726114651
12,"Playas y dunas",2019,94.1619585687382
13,"Macrocystis",2019,96.4949185775877
13,"Bosques y matorrales",2019,94.0828402366863
13,"Marismas y humedales",2019,20.4301075268817
13,"Playas y dunas",2019,0
14,"Macrocystis",2019,96.4949185775877
14,"Bosques y matorrales",2019,69.5121951219512
14,"Marismas y humedales",2019,9.25
14,"Playas y dunas",2019,15.9645232815964
15,"Macrocystis",2019,96.4949185775877
15,"Bosques y matorrales",2019,96.0216998191682
15,"Marismas y humedales",2019,87.1714150794901
15,"Playas y dunas",2019,56.5789473684211
16,"Macrocystis",2019,96.4949185775877
16,"Bosques y matorrales",2019,88.4514570591562
16,"Marismas y humedales",2019,50
16,"Playas y dunas",2019,40.9090909090909
17,"Macrocystis",2019,96.4949185775877
17,"Bosques y matorrales",2019,89.8964036711703
17,"Marismas y humedales",2019,98.3034415899177
17,"Playas y dunas",2019,90.8256880733944
18,"Macrocystis",2019,96.4949185775877
18,"Bosques y matorrales",2019,8.57142857142857
18,"Marismas y humedales",2019,7.87234042553191
18,"Playas y dunas",2019,76.452442159383
19,"Macrocystis",2019,96.4949185775877
19,"Bosques y matorrales",2019,76.4523891371605
19,"Marismas y humedales",2019,68.4026428293821
19,"Playas y dunas",2019,96.8992248062015
20,"Macrocystis",2019,96.4949185775877
20,"Bosques y matorrales",2019,96.1872360394181
20,"Marismas y humedales",2019,84.5528455284553
20,"Playas y dunas",2019,100
21,"Macrocystis",2019,96.4949185775877
21,"Bosques y matorrales",2019,92.15259951612
21,"Marismas y humedales",2019,78.8722079824237
21,"Playas y dunas",2019,62.0772946859902
22,"Macrocystis",2019,96.4949185775877
22,"Bosques y matorrales",2019,100
22,"Marismas y humedales",2019,97.678916827853
22,"Playas y dunas",2019,99.125364431487
23,"Macrocystis",2019,96.4949185775877
23,"Bosques y matorrales",2019,71.8007622826711
23,"Marismas y humedales",2019,100
23,"Playas y dunas",2019,13.6363636363636
24,"Macrocystis",2019,96.4949185775877
24,"Bosques y matorrales",2019,99.1111111111111
24,"Marismas y humedales",2019,81.0344827586207
24,"Playas y dunas",2019,91.4893617021277
25,"Macrocystis",2019,0
25,"Bosques y matorrales",2019,81.7518248175183
25,"Marismas y humedales",2019,100
25,"Playas y dunas",2019,7.8125
26,"Macrocystis",2019,96.4949185775877
26,"Bosques y matorrales",2019,93.9808481532148
26,"Marismas y humedales",2019,76.0569960289652
26,"Playas y dunas",2019,96.1751050187928
27,"Macrocystis",2019,96.4949185775877
27,"Bosques y matorrales",2019,1.34048257372654
27,"Marismas y humedales",2019,100
27,"Playas y dunas",2019,87.1852211959164
28,"Macrocystis",2019,96.4949185775877
28,"Bosques y matorrales",2019,96.6869506423259
28,"Marismas y humedales",2019,71.6953642384106
28,"Playas y dunas",2019,41.6912174536189
29,"Macrocystis",2019,96.4949185775877
29,"Bosques y matorrales",2019,92.5125989920807
29,"Marismas y humedales",2019,40.167046317388
29,"Playas y dunas",2019,69.7986577181208
30,"Macrocystis",2019,96.4949185775877
30,"Bosques y matorrales",2019,99.3786329925837
30,"Marismas y humedales",2019,91.516709511568
30,"Playas y dunas",2019,75.3246753246752
31,"Macrocystis",2019,96.4949185775877
31,"Bosques y matorrales",2019,79.7639065234548
31,"Marismas y humedales",2019,71.7488789237669
31,"Playas y dunas",2019,0
32,"Macrocystis",2019,0
32,"Bosques y matorrales",2019,100
32,"Marismas y humedales",2019,72.5663716814159
32,"Playas y dunas",2019,91.8918918918919
33,"Macrocystis",2019,96.4949185775877
33,"Bosques y matorrales",2019,97.7873122893045
33,"Marismas y humedales",2019,64.5161290322581
33,"Playas y dunas",2019,55.3191489361703
34,"Macrocystis",2019,96.4949185775877
34,"Bosques y matorrales",2019,100
34,"Marismas y humedales",2019,100
34,"Playas y dunas",2019,89.0269151138716
35,"Macrocystis",2019,96.4949185775877
35,"Bosques y matorrales",2019,100
35,"Marismas y humedales",2019,28.3261802575107
35,"Playas y dunas",2019,89.0269151138716
36,"Macrocystis",2019,96.4949185775877
36,"Bosques y matorrales",2019,28.4030010718114
36,"Marismas y humedales",2019,6.9620253164557
36,"Playas y dunas",2019,91.2454556115867
37,"Macrocystis",2019,96.4949185775877
37,"Bosques y matorrales",2019,96.2001416096295
37,"Marismas y humedales",2019,69.3333333333335
37,"Playas y dunas",2019,73.5999999999999
38,"Macrocystis",2019,96.4949185775877
38,"Bosques y matorrales",2019,0
38,"Marismas y humedales",2019,0
38,"Playas y dunas",2019,0
39,"Macrocystis",2019,96.4949185775877
39,"Bosques y matorrales",2019,92.8166958552248
39,"Marismas y humedales",2019,98.1260647359455
39,"Playas y dunas",2019,33.8166752977732
40,"Macrocystis",2019,96.4949185775877
40,"Bosques y matorrales",2019,98.6595174262735
40,"Marismas y humedales",2019,96.8641114982579
40,"Playas y dunas",2019,92.0000000000002
41,"Macrocystis",2019,96.4949185775877
41,"Bosques y matorrales",2019,8.33333333333333
41,"Marismas y humedales",2019,2.96610169491525
41,"Playas y dunas",2019,85.3543979504697
42,"Macrocystis",2019,96.4949185775877
42,"Bosques y matorrales",2019,10.7085346215781
42,"Marismas y humedales",2019,90.0874635568513
42,"Playas y dunas",2019,85.2124645892352
43,"Macrocystis",2019,96.4949185775877
43,"Bosques y matorrales",2019,100
43,"Marismas y humedales",2019,26.1538461538462
43,"Playas y dunas",2019,90.8261900419478
44,"Macrocystis",2019,96.4949185775877
44,"Bosques y matorrales",2019,32.5060048038431
44,"Marismas y humedales",2019,9.01287553648068
44,"Playas y dunas",2019,90.1404514010201
45,"Macrocystis",2019,96.4949185775877
45,"Bosques y matorrales",2019,96.1064759634486
45,"Marismas y humedales",2019,
45,"Playas y dunas",2019,82.7661909989023
46,"Macrocystis",2019,96.4949185775877
46,"Bosques y matorrales",2019,66.8171557562077
46,"Marismas y humedales",2019,58.7926509186352
46,"Playas y dunas",2019,46.7557251908397
47,"Macrocystis",2019,96.4949185775877
47,"Bosques y matorrales",2019,99.4886363636363
47,"Marismas y humedales",2019,100
47,"Playas y dunas",2019,56.3157894736842
48,"Macrocystis",2019,96.4949185775877
48,"Bosques y matorrales",2019,92.6153846153846
48,"Marismas y humedales",2019,77.3584905660375
48,"Playas y dunas",2019,31.0502283105024
49,"Macrocystis",2019,96.4949185775877
49,"Bosques y matorrales",2019,96.1785657748931
49,"Marismas y humedales",2019,71.4431934493348
49,"Playas y dunas",2019,85.7142857142856
50,"Macrocystis",2019,96.4949185775877
50,"Bosques y matorrales",2019,94.5464079706345
50,"Marismas y humedales",2019,92.3529411764706
50,"Playas y dunas",2019,29.7222222222222
51,"Macrocystis",2019,96.4949185775877
51,"Bosques y matorrales",2019,99.3930197268589
51,"Marismas y humedales",2019,82.3151125401929
51,"Playas y dunas",2019,75.3138075313807
52,"Macrocystis",2019,96.4949185775877
52,"Bosques y matorrales",2019,100
52,"Marismas y humedales",2019,100
52,"Playas y dunas",2019,100
53,"Macrocystis",2019,96.4949185775877
53,"Bosques y matorrales",2019,100
53,"Marismas y humedales",2019,40.5555555555556
53,"Playas y dunas",2019,70
54,"Macrocystis",2019,96.4949185775877
54,"Bosques y matorrales",2019,99.0529247910864
54,"Marismas y humedales",2019,98.2602750132949
54,"Playas y dunas",2019,87.9317035312377
55,"Macrocystis",2019,96.4949185775877
55,"Bosques y matorrales",2019,90.2416065265141
55,"Marismas y humedales",2019,77.6119402985074
55,"Playas y dunas",2019,96.6666666666666
56,"Macrocystis",2019,96.4949185775877
56,"Bosques y matorrales",2019,94.0807004187286
56,"Marismas y humedales",2019,100
56,"Playas y dunas",2019,100
57,"Macrocystis",2019,96.4949185775877
57,"Bosques y matorrales",2019,100
57,"Marismas y humedales",2019,82.2898032200358
57,"Playas y dunas",2019,42.5531914893617
58,"Macrocystis",2019,96.4949185775877
58,"Bosques y matorrales",2019,
58,"Marismas y humedales",2019,0
58,"Playas y dunas",2019,99.1451825580867
59,"Macrocystis",2019,96.4949185775877
59,"Bosques y matorrales",2019,66.3265306122449
59,"Marismas y humedales",2019,30.6450141410455
59,"Playas y dunas",2019,65.1384235584553
60,"Macrocystis",2019,96.4949185775877
60,"Bosques y matorrales",2019,1.06055170764462
60,"Marismas y humedales",2019,100
60,"Playas y dunas",2019,94.9554896142436
61,"Macrocystis",2019,96.4949185775877
61,"Bosques y matorrales",2019,64.2653195695147
61,"Marismas y humedales",2019,45.0859788359788
61,"Playas y dunas",2019,60.5695738666109
62,"Macrocystis",2019,96.4949185775877
62,"Bosques y matorrales",2019,45.2662721893491
62,"Marismas y humedales",2019,77.1208226221079
62,"Playas y dunas",2019,79.718882419816
63,"Macrocystis",2019,96.4949185775877
63,"Bosques y matorrales",2019,81.3271604938271
63,"Marismas y humedales",2019,94.0047961630694
63,"Playas y dunas",2019,66.0412757973734
64,"Macrocystis",2019,96.4949185775877
64,"Bosques y matorrales",2019,68.6807293528781
64,"Marismas y humedales",2019,100
64,"Playas y dunas",2019,0
65,"Macrocystis",2019,96.4949185775877
65,"Bosques y matorrales",2019,95.6521739130435
65,"Marismas y humedales",2019,61.904761904762
65,"Playas y dunas",2019,92.3076923076923
66,"Macrocystis",2019,96.4949185775877
66,"Bosques y matorrales",2019,94.774252994603
66,"Marismas y humedales",2019,82.7666151468315
66,"Playas y dunas",2019,62.748643761302
67,"Macrocystis",2019,96.4949185775877
67,"Bosques y matorrales",2019,80.1935053380783
67,"Marismas y humedales",2019,45.5218356772761
67,"Playas y dunas",2019,73.2251521298174
68,"Macrocystis",2019,96.4949185775877
68,"Bosques y matorrales",2019,66.2154208357857
68,"Marismas y humedales",2019,100
68,"Playas y dunas",2019,100
69,"Macrocystis",2019,96.4949185775877
69,"Bosques y matorrales",2019,72.9076790336497
69,"Marismas y humedales",2019,83.1070889894421
69,"Playas y dunas",2019,21.7647058823529
70,"Macrocystis",2019,96.4949185775877
70,"Bosques y matorrales",2019,100
70,"Marismas y humedales",2019,89.5348837209302
70,"Playas y dunas",2019,21.1538461538462
71,"Macrocystis",2019,96.4949185775877
71,"Bosques y matorrales",2019,100
71,"Marismas y humedales",2019,9.09090909090909
71,"Playas y dunas",2019,50.6938775510206
72,"Macrocystis",2019,96.4949185775877
72,"Bosques y matorrales",2019,61.1848984939361
72,"Marismas y humedales",2019,81.2471470638252
72,"Playas y dunas",2019,16.8448084397557
73,"Macrocystis",2019,96.4949185775877
73,"Bosques y matorrales",2019,95.4313046346693
73,"Marismas y humedales",2019,95.3846153846154
73,"Playas y dunas",2019,2.51748251748252
74,"Macrocystis",2019,96.4949185775877
74,"Bosques y matorrales",2019,99.7134670487106
74,"Marismas y humedales",2019,26.6666666666667
74,"Playas y dunas",2019,75
75,"Macrocystis",2019,96.4949185775877
75,"Bosques y matorrales",2019,99.2523593577644
75,"Marismas y humedales",2019,98.4984984984985
75,"Playas y dunas",2019,84.6715328467153
76,"Macrocystis",2019,96.4949185775877
76,"Bosques y matorrales",2019,99.4465332857627
76,"Marismas y humedales",2019,92.4078091106291
76,"Playas y dunas",2019,91.3793103448275
77,"Macrocystis",2019,96.4949185775877
77,"Bosques y matorrales",2019,98.2433828789444
77,"Marismas y humedales",2019,62.2549019607843
77,"Playas y dunas",2019,90.7407407407406
78,"Macrocystis",2019,96.4949185775877
78,"Bosques y matorrales",2019,97.4321955243891
78,"Marismas y humedales",2019,90.9090909090909
78,"Playas y dunas",2019,62.8571428571429
79,"Macrocystis",2019,96.4949185775877
79,"Bosques y matorrales",2019,70.3309692671395
79,"Marismas y humedales",2019,100
79,"Playas y dunas",2019,53.1522296258329
80,"Macrocystis",2019,96.4949185775877
80,"Bosques y matorrales",2019,98.6607462579676
80,"Marismas y humedales",2019,100
80,"Playas y dunas",2019,100
81,"Macrocystis",2019,96.4949185775877
81,"Bosques y matorrales",2019,64.9477400152281
81,"Marismas y humedales",2019,54.2404802542523
81,"Playas y dunas",2019,33.5833333333333
82,"Macrocystis",2019,96.4949185775877
82,"Bosques y matorrales",2019,94.925512104283
82,"Marismas y humedales",2019,91.0000000000004
82,"Playas y dunas",2019,93.0909090909091
83,"Macrocystis",2019,96.4949185775877
83,"Bosques y matorrales",2019,82.3173193379088
83,"Marismas y humedales",2019,77.4468085106381
83,"Playas y dunas",2019,65.3061224489796
84,"Macrocystis",2019,96.4949185775877
84,"Bosques y matorrales",2019,
84,"Marismas y humedales",2019,
84,"Playas y dunas",2019,
85,"Macrocystis",2019,96.4949185775877
85,"Bosques y matorrales",2019,98.9015471577168
85,"Marismas y humedales",2019,7.14285714285714
85,"Playas y dunas",2019,94.8275862068967
86,"Macrocystis",2019,96.4949185775877
86,"Bosques y matorrales",2019,86.6666666666667
86,"Marismas y humedales",2019,96.0526315789474
86,"Playas y dunas",2019,89.4977168949775
87,"Macrocystis",2019,96.4949185775877
87,"Bosques y matorrales",2019,88.2963390025944
87,"Marismas y humedales",2019,89.6375701888718
87,"Playas y dunas",2019,78.3369803063458
88,"Macrocystis",2019,96.4949185775877
88,"Bosques y matorrales",2019,99.5111352525804
88,"Marismas y humedales",2019,71
88,"Playas y dunas",2019,93.6046511627911
89,"Macrocystis",2019,96.4949185775877
89,"Bosques y matorrales",2019,54.2171717171717
89,"Marismas y humedales",2019,21.6376944190302
89,"Playas y dunas",2019,95.7281860612293
90,"Macrocystis",2019,96.4949185775877
90,"Bosques y matorrales",2019,97.454076699968
90,"Marismas y humedales",2019,83.8842975206611
90,"Playas y dunas",2019,98.7341772151899
91,"Macrocystis",2019,96.4949185775877
91,"Bosques y matorrales",2019,93.1772551269181
91,"Marismas y humedales",2019,98.7145908046904
91,"Playas y dunas",2019,75.4352030947776
92,"Macrocystis",2019,96.4949185775877
92,"Bosques y matorrales",2019,95.9014920007191
92,"Marismas y humedales",2019,84.3049327354259
92,"Playas y dunas",2019,89.6445131375579
93,"Macrocystis",2019,96.4949185775877
93,"Bosques y matorrales",2019,28.5714285714286
93,"Marismas y humedales",2019,21.3793103448276
93,"Playas y dunas",2019,95.6127188281529
94,"Macrocystis",2019,96.4949185775877
94,"Bosques y matorrales",2019,87.8272251308901
94,"Marismas y humedales",2019,70.1754385964912
94,"Playas y dunas",2019,56.4102564102564
95,"Macrocystis",2019,96.4949185775877
95,"Bosques y matorrales",2019,99.858231437179
95,"Marismas y humedales",2019,87.5621890547264
95,"Playas y dunas",2019,74.7826086956522
96,"Macrocystis",2019,96.4949185775877
96,"Bosques y matorrales",2019,12.7808393387028
96,"Marismas y humedales",2019,24.9746192893401
96,"Playas y dunas",2019,10
97,"Macrocystis",2019,96.4949185775877
97,"Bosques y matorrales",2019,80.2435710208982
97,"Marismas y humedales",2019,86.3981771842665
97,"Playas y dunas",2019,69.6884544899206
98,"Macrocystis",2019,96.4949185775877
98,"Bosques y matorrales",2019,99.3377483443709
98,"Marismas y humedales",2019,70.3703703703704
98,"Playas y dunas",2019,89.0909090909091
99,"Macrocystis",2019,96.4949185775877
99,"Bosques y matorrales",2019,98.107494322483
99,"Marismas y humedales",2019,84.5070422535213
99,"Playas y dunas",2019,95.5974842767298
100,"Macrocystis",2019,96.4949185775877
100,"Bosques y matorrales",2019,83.5586567815089
100,"Marismas y humedales",2019,61.3675213675214
100,"Playas y dunas",2019,100
101,"Macrocystis",2019,96.4949185775877
101,"Bosques y matorrales",2019,95.0173446862189
101,"Marismas y humedales",2019,98.9158492514197
101,"Playas y dunas",2019,94.2857142857143
102,"Macrocystis",2019,96.4949185775877
102,"Bosques y matorrales",2019,86.2068965517241
102,"Marismas y humedales",2019,25.7270693512304
102,"Playas y dunas",2019,37.5
103,"Macrocystis",2019,96.4949185775877
103,"Bosques y matorrales",2019,67.7586206896552
103,"Marismas y humedales",2019,72.7272727272727
103,"Playas y dunas",2019,5.26785714285714
1,"Macrocystis",2020,94.788721588986
1,"Bosques y matorrales",2020,88.9473684210526
1,"Marismas y humedales",2020,92.0245398773005
1,"Playas y dunas",2020,99.4475138121548
2,"Macrocystis",2020,94.788721588986
2,"Bosques y matorrales",2020,97.9686695831191
2,"Marismas y humedales",2020,83.2874196510559
2,"Playas y dunas",2020,91.7103882476391
3,"Macrocystis",2020,94.7887215889859
3,"Bosques y matorrales",2020,9.40438871473354
3,"Marismas y humedales",2020,1.2263099219621
3,"Playas y dunas",2020,98.2515909237
4,"Macrocystis",2020,94.788721588986
4,"Bosques y matorrales",2020,99.0284384171642
4,"Marismas y humedales",2020,100
4,"Playas y dunas",2020,69.6074766355141
5,"Macrocystis",2020,94.788721588986
5,"Bosques y matorrales",2020,100
5,"Marismas y humedales",2020,68.75
5,"Playas y dunas",2020,88.8824270621305
6,"Macrocystis",2020,94.788721588986
6,"Bosques y matorrales",2020,97.6882907324165
6,"Marismas y humedales",2020,50
6,"Playas y dunas",2020,50
7,"Macrocystis",2020,94.788721588986
7,"Bosques y matorrales",2020,96.6331955109273
7,"Marismas y humedales",2020,91.3832111883684
7,"Playas y dunas",2020,88.2486873286557
8,"Macrocystis",2020,94.788721588986
8,"Bosques y matorrales",2020,85.5580224183679
8,"Marismas y humedales",2020,92.8571428571429
8,"Playas y dunas",2020,78
9,"Macrocystis",2020,94.788721588986
9,"Bosques y matorrales",2020,44.3037974683544
9,"Marismas y humedales",2020,9.05405405405405
9,"Playas y dunas",2020,86.9407158836689
10,"Macrocystis",2020,94.788721588986
10,"Bosques y matorrales",2020,71.2328767123288
10,"Marismas y humedales",2020,100
10,"Playas y dunas",2020,98.639455782313
11,"Macrocystis",2020,94.788721588986
11,"Bosques y matorrales",2020,95.8357432041642
11,"Marismas y humedales",2020,70.4517704517704
11,"Playas y dunas",2020,92.8141592920354
12,"Macrocystis",2020,94.788721588986
12,"Bosques y matorrales",2020,82.9157532101472
12,"Marismas y humedales",2020,81.5286624203823
12,"Playas y dunas",2020,88.5122410546139
13,"Macrocystis",2020,94.788721588986
13,"Bosques y matorrales",2020,99.1124260355029
13,"Marismas y humedales",2020,98.9247311827956
13,"Playas y dunas",2020,0
14,"Macrocystis",2020,94.788721588986
14,"Bosques y matorrales",2020,57.3170731707317
14,"Marismas y humedales",2020,7.625
14,"Playas y dunas",2020,96.230598669623
15,"Macrocystis",2020,94.788721588986
15,"Bosques y matorrales",2020,95.7203134418324
15,"Marismas y humedales",2020,92.3028490476941
15,"Playas y dunas",2020,51.3157894736842
16,"Macrocystis",2020,94.788721588986
16,"Bosques y matorrales",2020,99.7070463072417
16,"Marismas y humedales",2020,0
16,"Playas y dunas",2020,80.5194805194806
17,"Macrocystis",2020,94.788721588986
17,"Bosques y matorrales",2020,89.8964036711703
17,"Marismas y humedales",2020,98.3034415899177
17,"Playas y dunas",2020,90.8256880733944
18,"Macrocystis",2020,94.788721588986
18,"Bosques y matorrales",2020,8.16326530612245
18,"Marismas y humedales",2020,1.06382978723404
18,"Playas y dunas",2020,100
19,"Macrocystis",2020,94.788721588986
19,"Bosques y matorrales",2020,99.4671708490891
19,"Marismas y humedales",2020,95.2195880295375
19,"Playas y dunas",2020,77.5193798449612
20,"Macrocystis",2020,94.788721588986
20,"Bosques y matorrales",2020,100
20,"Marismas y humedales",2020,100
20,"Playas y dunas",2020,86.3309352517986
21,"Macrocystis",2020,94.788721588986
21,"Bosques y matorrales",2020,98.3506904155822
21,"Marismas y humedales",2020,99.4653972903694
21,"Playas y dunas",2020,86.9565217391303
22,"Macrocystis",2020,94.788721588986
22,"Bosques y matorrales",2020,96.1690363349131
22,"Marismas y humedales",2020,76.0154738878143
22,"Playas y dunas",2020,94.6064139941692
23,"Macrocystis",2020,94.788721588986
23,"Bosques y matorrales",2020,71.6754555422127
23,"Marismas y humedales",2020,75
23,"Playas y dunas",2020,100
24,"Macrocystis",2020,94.788721588986
24,"Bosques y matorrales",2020,98.2222222222222
24,"Marismas y humedales",2020,30.1724137931035
24,"Playas y dunas",2020,58.5106382978724
25,"Macrocystis",2020,
25,"Bosques y matorrales",2020,48.9051094890511
25,"Marismas y humedales",2020,55.5555555555556
25,"Playas y dunas",2020,8.59375
26,"Macrocystis",2020,94.788721588986
26,"Bosques y matorrales",2020,98.2190809140194
