"","rgn_id","rgn_name","SPP","REGION"
"1027",26,"Constitucion","CORVINA","Maule"
"1028",26,"Constitucion","CONGRIO NEGRO","Maule"
"1029",26,"Constitucion","SIERRA","Maule"
"1030",26,"Constitucion","JAIBA REMADORA","Maule"
"1031",26,"Constitucion","BACALAO DE PROFUNDIDAD","Maule"
"1032",26,"Constitucion","CANQUE","Maule"
"1033",26,"Constitucion","LAPA ROSADA","Maule"
"1034",26,"Constitucion","PEJEGALLO","Maule"
"1035",26,"Constitucion","JUREL","Maule"
"1036",26,"Constitucion","JAIBA PATUDA","Maule"
"1037",26,"Constitucion","ATUN LANZON","Maule"
"1038",26,"Constitucion","BONITO","Maule"
"1039",26,"Constitucion","TIBURON O MARRAJO DENTUDO","Maule"
"1040",26,"Constitucion","VIDRIOLA, PALOMETA, DORADO O TOREMO","Maule"
"1041",26,"Constitucion","ATUN ALETA LARGA","Maule"
"1042",26,"Constitucion","JAIBA MARMOLA","Maule"
"1043",26,"Constitucion","JAIBA MORA","Maule"
"1044",26,"Constitucion","ATUN OJOS GRANDES / KAHI MATA TATA","Maule"
"1045",26,"Constitucion","BLANQUILLO","Maule"
"1046",26,"Constitucion","TOLLO","Maule"
"1047",26,"Constitucion","COJINOBA DEL SUR O AZUL","Maule"
"1048",26,"Constitucion","CHORO","Maule"
"1049",26,"Constitucion","CABRILLA COMUN","Maule"
"1050",26,"Constitucion","ATUN CHAUCHERA","Maule"
"1051",26,"Constitucion","AZULEJO","Maule"
"1052",26,"Constitucion","ALBACORA O PEZ ESPADA / IVI HEHEU","Maule"
"1053",26,"Constitucion","PIURE","Maule"
"1054",26,"Constitucion","JERGUILLA","Maule"
"1055",26,"Constitucion","TIBURON SARDINERO","Maule"
"1056",26,"Constitucion","COJINOBA DEL NORTE / PIAFRI","Maule"
"1057",26,"Constitucion","BACALADILLO O MOTE","Maule"
"1058",26,"Constitucion","ROLLIZO","Maule"
"1059",26,"Constitucion","BESUGO","Maule"
"1060",26,"Constitucion","CABALLA","Maule"
"1061",26,"Constitucion","JAIBA PELUDA O PACHONA","Maule"
"1062",26,"Constitucion","JAIBA LIMON","Maule"
"1063",26,"Constitucion","JAIBA PANCORA","Maule"
"1064",26,"Constitucion","PEZ SOL","Maule"
"1065",26,"Constitucion","RAYA VOLANTIN","Maule"
"1066",26,"Constitucion","ROMERILLO O BLACKFISH","Maule"
"1067",26,"Constitucion","MACHUELO O TRITRE","Maule"
"1068",26,"Constitucion","CARACOL RUBIO","Maule"
"1069",26,"Constitucion","PEJEZORRO","Maule"
"1070",26,"Constitucion","PEJERRATA O GRANADERO","Maule"
"1071",26,"Constitucion","JAIBA PANCHOTE O CANGREJO","Maule"
"1072",26,"Constitucion","CHOLGA","Maule"
"1073",26,"Constitucion","RONCACHO","Maule"
"1074",26,"Constitucion","LAPA NEGRA","Maule"
"1075",26,"Constitucion","VIEJA O MULATA","Maule"
"1076",26,"Constitucion","JAIBA REINA","Maule"
"1077",26,"Constitucion","ATUN ALETA AMARILLA / KAHI AVE AVE","Maule"
"1078",26,"Constitucion","TOLLO DE CACHOS","Maule"
"1079",26,"Constitucion","JAIBA PACO","Maule"
"1080",26,"Constitucion","ATUN NEGRO","Maule"
"1081",26,"Constitucion","LAPA REINA","Maule"
"1082",26,"Constitucion","CABRILLA ESPAÑOLA","Maule"
"1083",26,"Constitucion","COJINOBA MOTEADA","Maule"
"1084",26,"Constitucion","CABINZA","Maule"
"1085",26,"Constitucion","PEJESAPO","Maule"
"1086",26,"Constitucion","PAMPANITO","Maule"
"1087",26,"Constitucion","CHANCHITO","Maule"
"1088",26,"Constitucion","CONGRIO DORADO","Maule"
"1089",26,"Constitucion","ERIZO","Maule"
"1090",26,"Constitucion","ATUN ALETA AZUL","Maule"
"1091",26,"Constitucion","PICOROCO","Maule"
"1092",26,"Constitucion","RAYA ESPINOSA","Maule"
"1093",26,"Constitucion","BRECA O BILAGAY","Maule"
"1094",26,"Constitucion","CHANCHARRO","Maule"
"1095",26,"Constitucion","CAMARON DE ROCA","Maule"
"1096",26,"Constitucion","CHORITO","Maule"
"1097",26,"Constitucion","LANGOSTINO COLORADO","Maule"
"1098",26,"Constitucion","CENTOLLA DEL NORTE","Maule"
"1099",28,"Coquimbo","JAIBA MORA","Coquimbo"
"1100",28,"Coquimbo","MERLUZA COMUN","Coquimbo"
"1101",28,"Coquimbo","ANCHOVETA","Coquimbo"
"1102",28,"Coquimbo","CABRILLA COMUN","Coquimbo"
"1103",28,"Coquimbo","JUREL","Coquimbo"
"1104",28,"Coquimbo","CAMARON NAILON","Coquimbo"
"1105",28,"Coquimbo","CABALLA","Coquimbo"
"1106",28,"Coquimbo","JIBIA O CALAMAR ROJO","Coquimbo"
"1107",28,"Coquimbo","BLANQUILLO","Coquimbo"
"1108",28,"Coquimbo","BACALAO DE PROFUNDIDAD","Coquimbo"
"1109",28,"Coquimbo","CANQUE","Coquimbo"
"1110",28,"Coquimbo","MACHUELO O TRITRE","Coquimbo"
"1111",28,"Coquimbo","CONGRIO COLORADO","Coquimbo"
"1112",28,"Coquimbo","HUIRO PALO","Coquimbo"
"1113",28,"Coquimbo","LECHUGUILLA","Coquimbo"
"1114",28,"Coquimbo","LANGOSTINO AMARILLO","Coquimbo"
"1115",28,"Coquimbo","PEZ SOL","Coquimbo"
"1116",28,"Coquimbo","APAÑADO","Coquimbo"
"1117",28,"Coquimbo","PIURE","Coquimbo"
"1118",28,"Coquimbo","JAIBA PELUDA O PACHONA","Coquimbo"
"1119",28,"Coquimbo","JERGUILLA","Coquimbo"
"1120",28,"Coquimbo","LAPA NEGRA","Coquimbo"
"1121",28,"Coquimbo","TIBURON O MARRAJO DENTUDO","Coquimbo"
"1122",28,"Coquimbo","ATUN ALETA AMARILLA / KAHI AVE AVE","Coquimbo"
"1123",28,"Coquimbo","CHOCHA","Coquimbo"
"1124",28,"Coquimbo","ALBACORA O PEZ ESPADA / IVI HEHEU","Coquimbo"
"1125",28,"Coquimbo","EMPERADOR","Coquimbo"
"1126",28,"Coquimbo","CONGRIO NEGRO","Coquimbo"
"1127",28,"Coquimbo","PEJEGALLO","Coquimbo"
"1128",28,"Coquimbo","LANGOSTINO COLORADO","Coquimbo"
"1129",28,"Coquimbo","ROLLIZO","Coquimbo"
"1130",28,"Coquimbo","VIEJA O MULATA","Coquimbo"
"1131",28,"Coquimbo","LENGUADO DE OJOS CHICOS","Coquimbo"
"1132",28,"Coquimbo","VIDRIOLA, PALOMETA, DORADO O TOREMO","Coquimbo"
"1133",28,"Coquimbo","CABINZA","Coquimbo"
"1134",28,"Coquimbo","PELILLO","Coquimbo"
"1135",28,"Coquimbo","ERIZO","Coquimbo"
"1136",28,"Coquimbo","SIERRA","Coquimbo"
"1137",28,"Coquimbo","LENGUADO","Coquimbo"
"1138",28,"Coquimbo","CARACOL TEGULA","Coquimbo"
"1139",28,"Coquimbo","PEJEPERRO","Coquimbo"
"1140",28,"Coquimbo","TIBURON SARDINERO","Coquimbo"
"1141",28,"Coquimbo","LISA","Coquimbo"
"1142",28,"Coquimbo","BRECA O BILAGAY","Coquimbo"
"1143",28,"Coquimbo","CORVINA","Coquimbo"
"1144",28,"Coquimbo","HUIRO NEGRO O CHASCON","Coquimbo"
"1145",28,"Coquimbo","ATUN CHAUCHERA","Coquimbo"
"1146",28,"Coquimbo","CHANCHARRO","Coquimbo"
"1147",28,"Coquimbo","LAPA ROSADA","Coquimbo"
"1148",28,"Coquimbo","COJINOBA DEL NORTE / PIAFRI","Coquimbo"
"1149",28,"Coquimbo","TOLLO","Coquimbo"
"1150",28,"Coquimbo","TACA","Coquimbo"
"1151",28,"Coquimbo","ALMEJA","Coquimbo"
"1152",28,"Coquimbo","PICHIBUENO","Coquimbo"
"1153",28,"Coquimbo","JAIBA REMADORA","Coquimbo"
"1154",28,"Coquimbo","SARDINA ESPAÑOLA","Coquimbo"
"1155",28,"Coquimbo","PEJEZORRO","Coquimbo"
"1156",28,"Coquimbo","GAMBA","Coquimbo"
"1157",28,"Coquimbo","PAMPANITO","Coquimbo"
"1158",28,"Coquimbo","CABRILLA ESPAÑOLA","Coquimbo"
"1159",28,"Coquimbo","BACALADILLO O MOTE","Coquimbo"
"1160",28,"Coquimbo","JAIBA PANCHOTE O CANGREJO","Coquimbo"
"1161",28,"Coquimbo","PEJERREY DE MAR","Coquimbo"
"1162",28,"Coquimbo","BAGRE","Coquimbo"
"1163",28,"Coquimbo","BONITO","Coquimbo"
"1164",28,"Coquimbo","ATUN OJOS GRANDES / KAHI MATA TATA","Coquimbo"
"1165",28,"Coquimbo","TAQUILLA","Coquimbo"
"1166",28,"Coquimbo","ATUN ALETA LARGA","Coquimbo"
"1167",28,"Coquimbo","CAMARON DE ROCA","Coquimbo"
"1168",28,"Coquimbo","PEJESAPO","Coquimbo"
"1169",28,"Coquimbo","CHICOREA DE MAR","Coquimbo"
"1170",28,"Coquimbo","CARACOL RUBIO","Coquimbo"
"1171",28,"Coquimbo","COCHAYUYO","Coquimbo"
"1172",28,"Coquimbo","RAYA MOTEADA O NEGRA","Coquimbo"
"1173",28,"Coquimbo","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","Coquimbo"
"1174",28,"Coquimbo","MARLIN","Coquimbo"
"1175",28,"Coquimbo","PICOROCO","Coquimbo"
"1176",28,"Coquimbo","TUMBAO","Coquimbo"
"1177",28,"Coquimbo","JAIBA PANCORA","Coquimbo"
"1178",28,"Coquimbo","DORADO DE ALTURA / MAHI MAHI","Coquimbo"
"1179",28,"Coquimbo","PULPO DEL NORTE","Coquimbo"
"1180",28,"Coquimbo","CULENGUE","Coquimbo"
"1181",28,"Coquimbo","HUIRO","Coquimbo"
"1182",28,"Coquimbo","CARACOL LOCATE","Coquimbo"
"1183",28,"Coquimbo","PEJERRATA O GRANADERO","Coquimbo"
"1184",28,"Coquimbo","CHITON O APRETADOR","Coquimbo"
"1185",28,"Coquimbo","JAIBA LIMON","Coquimbo"
"1186",28,"Coquimbo","CALAMAR","Coquimbo"
"1187",28,"Coquimbo","AZULEJO","Coquimbo"
"1188",28,"Coquimbo","BABUNCO O BAUNCO","Coquimbo"
"1189",28,"Coquimbo","CHASCA","Coquimbo"
"1190",28,"Coquimbo","CHOLGA","Coquimbo"
"1191",28,"Coquimbo","LENGUADO DE OJOS GRANDES","Coquimbo"
"1192",28,"Coquimbo","QUIMERA","Coquimbo"
"1193",28,"Coquimbo","ANGUILA","Coquimbo"
"1194",28,"Coquimbo","CHORO","Coquimbo"
"1195",28,"Coquimbo","CONGRIO DORADO","Coquimbo"
"1196",28,"Coquimbo","LAPA REINA","Coquimbo"
"1197",28,"Coquimbo","ATUN LISTADO,BARRILETE,CACHURRETA/AUHOPU","Coquimbo"
"1198",28,"Coquimbo","MARLIN RAYADO","Coquimbo"
"1199",28,"Coquimbo","REINETA","Coquimbo"
"1200",28,"Coquimbo","JAIBA REINA","Coquimbo"
"1201",28,"Coquimbo","RAYA DE BOCA BLANCA","Coquimbo"
"1202",28,"Coquimbo","CHORITO","Coquimbo"
"1203",28,"Coquimbo","CARACOL PICUYO","Coquimbo"
"1204",28,"Coquimbo","LAPA BONETE","Coquimbo"
"1205",28,"Coquimbo","RAYA ESPINOSA","Coquimbo"
"1206",28,"Coquimbo","LOCO","Coquimbo"
"1207",28,"Coquimbo","SARGO","Coquimbo"
"1208",28,"Coquimbo","PEPINO DE MAR","Coquimbo"
"1209",28,"Coquimbo","JAIBA PATUDA","Coquimbo"
"1210",28,"Coquimbo","COJINOBA MOTEADA","Coquimbo"
"1211",28,"Coquimbo","CABALLA DEL ATLANTICO","Coquimbo"
"1212",28,"Coquimbo","LAPA PICTA","Coquimbo"
"1213",28,"Coquimbo","NAVAJUELA","Coquimbo"
"1214",29,"Coronel","BACALADILLO O MOTE","Biobio"
"1215",29,"Coronel","SARDINA COMUN","Biobio"
"1216",29,"Coronel","JAIBA MARMOLA","Biobio"
"1217",29,"Coronel","ANCHOVETA","Biobio"
"1218",29,"Coronel","CONGRIO COLORADO","Biobio"
"1219",29,"Coronel","PAMPANITO","Biobio"
"1220",29,"Coronel","JIBIA O CALAMAR ROJO","Biobio"
"1221",29,"Coronel","MACHUELO O TRITRE","Biobio"
"1222",29,"Coronel","PEJEGALLO","Biobio"
"1223",29,"Coronel","HUEPO O NAVAJA DE MAR","Biobio"
"1224",29,"Coronel","JUREL","Biobio"
"1225",29,"Coronel","JAIBA MORA","Biobio"
"1226",29,"Coronel","LENGUADO","Biobio"
"1227",29,"Coronel","NAVAJUELA","Biobio"
"1228",29,"Coronel","JAIBA PELUDA O PACHONA","Biobio"
"1229",29,"Coronel","REINETA","Biobio"
"1230",29,"Coronel","JAIBA LIMON","Biobio"
"1231",29,"Coronel","SIERRA","Biobio"
"1232",29,"Coronel","JAIBA REMADORA","Biobio"
"1233",29,"Coronel","JAIBA REINA","Biobio"
"1234",29,"Coronel","CHORO","Biobio"
"1235",29,"Coronel","ROBALO","Biobio"
"1236",29,"Coronel","ALMEJA","Biobio"
"1237",29,"Coronel","CORVINA","Biobio"
"1238",29,"Coronel","MERLUZA COMUN","Biobio"
"1239",29,"Coronel","ROLLIZO","Biobio"
"1240",29,"Coronel","LISA","Biobio"
"1241",29,"Coronel","CABALLA","Biobio"
"1242",29,"Coronel","JAIBA PATUDA","Biobio"
"1243",29,"Coronel","CABRILLA COMUN","Biobio"
"1244",29,"Coronel","JAIBA PANCHOTE O CANGREJO","Biobio"
"1245",29,"Coronel","JAIBA PACO","Biobio"
"1246",29,"Coronel","CHOLGA","Biobio"
"1247",29,"Coronel","CONGRIO NEGRO","Biobio"
"1248",29,"Coronel","LAPA NEGRA","Biobio"
"1249",29,"Coronel","PIURE","Biobio"
"1250",29,"Coronel","PEJERREY DE MAR","Biobio"
"1251",29,"Coronel","BLANQUILLO","Biobio"
"1252",29,"Coronel","COJINOBA DEL NORTE / PIAFRI","Biobio"
"1253",29,"Coronel","JAIBA PANCORA","Biobio"
"1254",29,"Coronel","COCHAYUYO","Biobio"
"1255",29,"Coronel","CABRILLA ESPAÑOLA","Biobio"
"1256",29,"Coronel","LENGUADO DE OJOS CHICOS","Biobio"
"1257",29,"Coronel","CARACOL TRUMULCO","Biobio"
"1258",29,"Coronel","BAGRE","Biobio"
"1259",29,"Coronel","PEPINO DE MAR","Biobio"
"1260",29,"Coronel","VIEJA O MULATA","Biobio"
"1261",29,"Coronel","CABINZA","Biobio"
"1262",29,"Coronel","COJINOBA DEL SUR O AZUL","Biobio"
"1263",29,"Coronel","CHORITO","Biobio"
"1264",29,"Coronel","MACHA","Biobio"
"1265",29,"Coronel","CHANCHITO","Biobio"
"1266",29,"Coronel","CAMARON DE ROCA","Biobio"
"1267",29,"Coronel","TOLLO","Biobio"
"1268",29,"Coronel","CONGRIO DORADO","Biobio"
"1269",29,"Coronel","ERIZO","Biobio"
"1270",29,"Coronel","TAQUILLA","Biobio"
"1271",29,"Coronel","ALBACORA O PEZ ESPADA / IVI HEHEU","Biobio"
"1272",29,"Coronel","CALAMAR","Biobio"
"1273",29,"Coronel","CONGRIO PLATEADO","Biobio"
"1274",29,"Coronel","LUCHE","Biobio"
"1275",29,"Coronel","RONCACHO","Biobio"
"1276",29,"Coronel","TACA","Biobio"
"1277",29,"Coronel","COJINOBA MOTEADA","Biobio"
"1278",29,"Coronel","CUBICEPS","Biobio"
"1279",30,"Corral","NAVAJUELA","Los rios"
"1280",30,"Corral","SARDINA COMUN","Los rios"
"1281",30,"Corral","JUREL","Los rios"
"1282",30,"Corral","CORVINA","Los rios"
"1283",30,"Corral","ROBALO","Los rios"
"1284",30,"Corral","CHORO","Los rios"
"1285",30,"Corral","ANCHOVETA","Los rios"
"1286",30,"Corral","SIERRA","Los rios"
"1287",30,"Corral","CHORITO","Los rios"
"1288",30,"Corral","PAMPANITO","Los rios"
"1289",30,"Corral","HUEPO O NAVAJA DE MAR","Los rios"
"1290",30,"Corral","BACALADILLO O MOTE","Los rios"
"1291",30,"Corral","ALMEJA","Los rios"
"1292",30,"Corral","PEJERREY DE MAR","Los rios"
"1293",30,"Corral","LUGA NEGRA O CRESPA","Los rios"
"1294",30,"Corral","PIURE","Los rios"
"1295",30,"Corral","LAPA NEGRA","Los rios"
"1296",30,"Corral","JAIBA MARMOLA","Los rios"
"1297",30,"Corral","CONGRIO COLORADO","Los rios"
"1298",30,"Corral","CHANCHARRO","Los rios"
"1299",30,"Corral","JAIBA REINA","Los rios"
"1300",30,"Corral","JIBIA O CALAMAR ROJO","Los rios"
"1301",30,"Corral","JAIBA REMADORA","Los rios"
"1302",30,"Corral","BLANQUILLO","Los rios"
"1303",30,"Corral","MACHUELO O TRITRE","Los rios"
"1304",30,"Corral","ATUN LANZON","Los rios"
"1305",30,"Corral","PEPINO DE MAR","Los rios"
"1306",30,"Corral","ERIZO","Los rios"
"1307",30,"Corral","JAIBA MORA","Los rios"
"1308",30,"Corral","BACALAO DE PROFUNDIDAD","Los rios"
"1309",30,"Corral","PEJEGALLO","Los rios"
"1310",30,"Corral","CABRILLA COMUN","Los rios"
"1311",30,"Corral","CARACOL TRUMULCO","Los rios"
"1312",30,"Corral","TACA","Los rios"
"1313",30,"Corral","CABRILLA ESPAÑOLA","Los rios"
"1314",30,"Corral","JAIBA PELUDA O PACHONA","Los rios"
"1315",30,"Corral","CHOLGA","Los rios"
"1316",30,"Corral","ROLLIZO","Los rios"
"1317",30,"Corral","LENGUADO DE OJOS CHICOS","Los rios"
"1318",30,"Corral","LUGA-ROJA","Los rios"
"1319",30,"Corral","TAQUILLA","Los rios"
"1320",30,"Corral","CONGRIO DORADO","Los rios"
"1321",30,"Corral","JAIBA PANCORA","Los rios"
"1322",30,"Corral","CENTOLLA","Los rios"
"1323",30,"Corral","COCHAYUYO","Los rios"
"1324",30,"Corral","JAIBA PATUDA","Los rios"
"1325",30,"Corral","LENGUADO","Los rios"
"1326",30,"Corral","JAIBA PANCHOTE O CANGREJO","Los rios"
"1327",30,"Corral","ATUN ALETA AZUL","Los rios"
"1328",30,"Corral","REINETA","Los rios"
"1329",30,"Corral","LISA","Los rios"
"1330",30,"Corral","LAPA ROSADA","Los rios"
"1331",30,"Corral","PICOROCO","Los rios"
"1332",30,"Corral","CHANCHITO","Los rios"
"1333",30,"Corral","LUCHE","Los rios"
"1334",30,"Corral","HUIRO PALO","Los rios"
"1335",30,"Corral","RAYA DE BOCA BLANCA","Los rios"
"1336",30,"Corral","MERLUZA COMUN","Los rios"
"1337",31,"Curaco de Velez","HUEPO O NAVAJA DE MAR","Los Lagos"
"1338",31,"Curaco de Velez","PEJEGALLO","Los Lagos"
"1339",31,"Curaco de Velez","CHORO","Los Lagos"
"1340",31,"Curaco de Velez","HUIRO","Los Lagos"
"1341",31,"Curaco de Velez","PULPO DEL SUR","Los Lagos"
"1342",31,"Curaco de Velez","ALMEJA","Los Lagos"
"1343",31,"Curaco de Velez","ERIZO","Los Lagos"
"1344",31,"Curaco de Velez","CHORITO","Los Lagos"
"1345",31,"Curaco de Velez","NAVAJUELA","Los Lagos"
"1346",31,"Curaco de Velez","CHANCHARRO","Los Lagos"
"1347",31,"Curaco de Velez","LUGA NEGRA O CRESPA","Los Lagos"
"1348",33,"Dalcahue","HUEPO O NAVAJA DE MAR","Los Lagos"
"1349",33,"Dalcahue","JULIANA O TAWERA","Los Lagos"
"1350",33,"Dalcahue","ALMEJA","Los Lagos"
"1351",33,"Dalcahue","ERIZO","Los Lagos"
"1352",33,"Dalcahue","RAYA VOLANTIN","Los Lagos"
"1353",33,"Dalcahue","CENTOLLA","Los Lagos"
"1354",33,"Dalcahue","ATUN LANZON","Los Lagos"
"1355",33,"Dalcahue","JAIBA MARMOLA","Los Lagos"
"1356",33,"Dalcahue","CHORO","Los Lagos"
"1357",33,"Dalcahue","REINETA","Los Lagos"
"1358",33,"Dalcahue","CHOLGA","Los Lagos"
"1359",33,"Dalcahue","ROBALO","Los Lagos"
"1360",33,"Dalcahue","CONGRIO COLORADO","Los Lagos"
"1361",33,"Dalcahue","MERLUZA DEL SUR O AUSTRAL","Los Lagos"
"1362",33,"Dalcahue","PULPO DEL SUR","Los Lagos"
"1363",33,"Dalcahue","SARDINA AUSTRAL","Los Lagos"
"1364",33,"Dalcahue","PEJEGALLO","Los Lagos"
"1365",33,"Dalcahue","CONGRIO DORADO","Los Lagos"
"1366",33,"Dalcahue","NAVAJUELA","Los Lagos"
"1367",33,"Dalcahue","HUIRO","Los Lagos"
"1368",33,"Dalcahue","ROLLIZO","Los Lagos"
"1369",33,"Dalcahue","LUGA-ROJA","Los Lagos"
"1370",33,"Dalcahue","SIERRA","Los Lagos"
"1371",33,"Dalcahue","LUGA NEGRA O CRESPA","Los Lagos"
"1372",33,"Dalcahue","SARDINA COMUN","Los Lagos"
"1373",33,"Dalcahue","PEJERREY DE MAR","Los Lagos"
"1374",33,"Dalcahue","CONGRIO NEGRO","Los Lagos"
"1375",33,"Dalcahue","JAIBA PANCHOTE O CANGREJO","Los Lagos"
"1376",33,"Dalcahue","PUYE","Los Lagos"
"1377",33,"Dalcahue","CULENGUE","Los Lagos"
"1378",33,"Dalcahue","CHORITO","Los Lagos"
"1379",33,"Dalcahue","CARACOL PALO PALO","Los Lagos"
"1380",33,"Dalcahue","ANCHOVETA","Los Lagos"
"1381",33,"Dalcahue","PELILLO","Los Lagos"
"1382",33,"Dalcahue","CABRILLA COMUN","Los Lagos"
"1383",33,"Dalcahue","CHANCHARRO","Los Lagos"
"1384",33,"Dalcahue","CORVINA","Los Lagos"
"1385",33,"Dalcahue","BONITO","Los Lagos"
"1386",33,"Dalcahue","OSTRA CHILENA","Los Lagos"
"1387",33,"Dalcahue","TOLLO","Los Lagos"
"1388",33,"Dalcahue","BROTULA","Los Lagos"
"1389",33,"Dalcahue","JUREL","Los Lagos"
"1390",33,"Dalcahue","CARACOL PICUYO","Los Lagos"
"1391",33,"Dalcahue","RAYA ESPINOSA","Los Lagos"
"1392",33,"Dalcahue","COJINOBA DEL SUR O AZUL","Los Lagos"
"1393",33,"Dalcahue","CALAMAR","Los Lagos"
"1394",33,"Dalcahue","TUMBAO","Los Lagos"
"1395",33,"Dalcahue","LUCHE","Los Lagos"
"1396",33,"Dalcahue","PIURE","Los Lagos"
"1397",33,"Dalcahue","ATUN ALETA AZUL","Los Lagos"
"1398",33,"Dalcahue","JIBIA O CALAMAR ROJO","Los Lagos"
"1399",33,"Dalcahue","LENGUADO","Los Lagos"
"1400",33,"Dalcahue","JAIBA REMADORA","Los Lagos"
"1401",33,"Dalcahue","CARACOL TRUMULCO","Los Lagos"
"1402",33,"Dalcahue","BACALADILLO O MOTE","Los Lagos"
"1403",33,"Dalcahue","BLANQUILLO","Los Lagos"
"1404",33,"Dalcahue","MERLUZA DE COLA","Los Lagos"
"1405",33,"Dalcahue","JAIBA MORA","Los Lagos"
"1406",33,"Dalcahue","LISA","Los Lagos"
"1407",33,"Dalcahue","JAIBA REINA","Los Lagos"
"1408",33,"Dalcahue","ATUN CHAUCHERA","Los Lagos"
"1409",33,"Dalcahue","PULPO DEL NORTE","Los Lagos"
"1410",34,"El quisco","MERLUZA COMUN","Valparaiso"
"1411",34,"El quisco","CONGRIO COLORADO","Valparaiso"
"1412",34,"El quisco","CONGRIO NEGRO","Valparaiso"
"1413",34,"El quisco","VIDRIOLA, PALOMETA, DORADO O TOREMO","Valparaiso"
"1414",34,"El quisco","CORVINA","Valparaiso"
"1415",34,"El quisco","SIERRA","Valparaiso"
"1416",34,"El quisco","ROLLIZO","Valparaiso"
"1417",34,"El quisco","JERGUILLA","Valparaiso"
"1418",34,"El quisco","CABRILLA COMUN","Valparaiso"
"1419",34,"El quisco","BRECA O BILAGAY","Valparaiso"
"1420",34,"El quisco","PEJEGALLO","Valparaiso"
"1421",34,"El quisco","COJINOBA DEL NORTE / PIAFRI","Valparaiso"
"1422",34,"El quisco","JUREL","Valparaiso"
"1423",34,"El quisco","CABINZA","Valparaiso"
"1424",34,"El quisco","LENGUADO DE OJOS CHICOS","Valparaiso"
"1425",34,"El quisco","JAIBA LIMON","Valparaiso"
"1426",34,"El quisco","JIBIA O CALAMAR ROJO","Valparaiso"
"1427",34,"El quisco","LAPA NEGRA","Valparaiso"
"1428",34,"El quisco","ERIZO","Valparaiso"
"1429",34,"El quisco","ALMEJA","Valparaiso"
"1430",34,"El quisco","LAPA ROSADA","Valparaiso"
"1431",34,"El quisco","VIEJA O MULATA","Valparaiso"
"1432",34,"El quisco","CARACOL TEGULA","Valparaiso"
"1433",34,"El quisco","JAIBA MORA","Valparaiso"
"1434",34,"El quisco","TOLLO","Valparaiso"
"1435",34,"El quisco","REINETA","Valparaiso"
"1436",34,"El quisco","JAIBA REINA","Valparaiso"
"1437",34,"El quisco","BLANQUILLO","Valparaiso"
"1438",34,"El quisco","LAPA REINA","Valparaiso"
"1439",34,"El quisco","TIBURON O MARRAJO DENTUDO","Valparaiso"
"1440",34,"El quisco","LENGUADO","Valparaiso"
"1441",34,"El quisco","CHORO","Valparaiso"
"1442",34,"El quisco","CABALLA","Valparaiso"
"1443",34,"El quisco","AZULEJO","Valparaiso"
"1444",34,"El quisco","PEJESAPO","Valparaiso"
"1445",34,"El quisco","PIURE","Valparaiso"
"1446",34,"El quisco","BABUNCO O BAUNCO","Valparaiso"
"1447",34,"El quisco","JAIBA PELUDA O PACHONA","Valparaiso"
"1448",34,"El quisco","PEJEPERRO","Valparaiso"
"1449",34,"El quisco","ATUN OJOS GRANDES / KAHI MATA TATA","Valparaiso"
"1450",34,"El quisco","CONGRIO DORADO","Valparaiso"
"1451",34,"El quisco","ROBALO","Valparaiso"
"1452",34,"El quisco","LISA","Valparaiso"
"1453",34,"El quisco","TIBURON SARDINERO","Valparaiso"
"1454",34,"El quisco","RAYA VOLANTIN","Valparaiso"
"1455",34,"El quisco","ATUN ALETA AMARILLA / KAHI AVE AVE","Valparaiso"
"1456",35,"El tabo","LAPA NEGRA","Valparaiso"
"1457",35,"El tabo","ALMEJA","Valparaiso"
"1458",35,"El tabo","JAIBA MORA","Valparaiso"
"1459",35,"El tabo","LENGUADO DE OJOS CHICOS","Valparaiso"
"1460",35,"El tabo","CORVINA","Valparaiso"
"1461",35,"El tabo","SIERRA","Valparaiso"
"1462",35,"El tabo","CONGRIO COLORADO","Valparaiso"
"1463",35,"El tabo","COJINOBA DEL NORTE / PIAFRI","Valparaiso"
"1464",35,"El tabo","CARACOL TEGULA","Valparaiso"
"1465",35,"El tabo","CABINZA","Valparaiso"
"1466",35,"El tabo","LAPA ROSADA","Valparaiso"
"1467",35,"El tabo","CHORO","Valparaiso"
"1468",35,"El tabo","JERGUILLA","Valparaiso"
"1469",35,"El tabo","PIURE","Valparaiso"
"1470",36,"Freirina","HUIRO PALO","Atacama"
"1471",36,"Freirina","HUIRO NEGRO O CHASCON","Atacama"
"1472",36,"Freirina","VIEJA O MULATA","Atacama"
"1473",36,"Freirina","JAIBA MORA","Atacama"
"1474",36,"Freirina","ERIZO","Atacama"
"1475",36,"Freirina","ROLLIZO","Atacama"
"1476",36,"Freirina","PEJEPERRO","Atacama"
"1477",36,"Freirina","CONGRIO COLORADO","Atacama"
"1478",36,"Freirina","TOLLO","Atacama"
"1479",36,"Freirina","LAPA NEGRA","Atacama"
"1480",36,"Freirina","LENGUADO","Atacama"
"1481",36,"Freirina","BRECA O BILAGAY","Atacama"
"1482",36,"Freirina","VIDRIOLA, PALOMETA, DORADO O TOREMO","Atacama"
"1483",36,"Freirina","CABRILLA COMUN","Atacama"
"1484",36,"Freirina","APAÑADO","Atacama"
"1485",36,"Freirina","JAIBA PELUDA O PACHONA","Atacama"
"1486",36,"Freirina","COJINOBA DEL NORTE / PIAFRI","Atacama"
